TICKER SYMBOL,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA
MSON,19.18,-67.14298013245035,-1.197,30.00,-3.5006767535167023, -27.24 
MSTR,620.91,-21.02384105960265,-0.78,10.00,-0.033859723727436584, 82.6 
MSVB,15.45,undefined,0.375,N/A,undefined,Not Found!
MTACU,9.9,undefined,None,,undefined,Not Found!
MTBC,8.62,undefined,-1.79,N/A,undefined, 34.15 
MTC,2.42,undefined,-0.096,,undefined, -30.69 
MTCH,134.6,10.920858278145696,0.488,6.86,0.08113564842604529, 79.56 
MTCR,6.99,undefined,None,N/A,undefined, -3.75 
MTEM,12.1,undefined,-2.204,N/A,undefined, -6.08 
MTEX,17.495,104.92980132450332,2.77,17.50,5.997702276336285, 2.61 
MTLS,34.81,-16.579593377483445,-0.159,63.07,-0.4762882326194612, 87.25 
MTP,2.16,undefined,-6.55,N/A,undefined, -0.79 
MTRX,12.73,-19.271854304635763,-0.715,10.00,-1.5138927183531627, -109.63 
MTSC,58.3,-385.86834437086094,-14.316,10.00,-6.618667999500188, -7.78 
MTSI,53.91,-13.626887417218544,-0.398,15.00,-0.2527710520723158, 56.12 
MTSL,2.79,undefined,-0.113,N/A,undefined, -73.17 
MU,84.09,139.62518543046357,2.651,27.65,1.660425561071038, 10.6 
MUDSU,10,undefined,None,,undefined, -31.59 
MVBF,33.02,undefined,3.06,N/A,undefined,Not Found!
MVIS,14.01,-2.6414569536423844,-0.098,10.00,-0.18854082467111952, -160.46 
MWK,30.44,undefined,-3.677,N/A,undefined, -15.94 
MXIM,88.42,105.2693880794702,2.682,18.44,1.190560824241916, 26.23 
MYFW,27.38,undefined,3.08,N/A,undefined,Not Found!
MYGN,29.78,-74.49112582781459,-3.08,8.10,-2.5013809881737603, -10.84 
MYRG,66.48,83.65827814569538,3.48,8.00,1.2583976857054058, 8.86 
MYSZ,1.25,-65.597880794702,-1.344,25.00,-52.478304635761596, -1.67 
MYT,3.57,undefined,-0.634,,undefined, -12.72 
NAII,16.02,undefined,0.562,N/A,undefined, 11.97 
NAKD,0.7194,undefined,-4.054,,undefined, -30.63 
NAOV,1.01,undefined,-0.614,N/A,undefined, -4.75 
NARI,104.79,undefined,None,39.40,undefined, 303.27 
NATH,67.97,undefined,2.949,N/A,undefined, 12.49 
NATI,42.25,22.693655629139073,1.09,5.79,0.5371279438849484, 43.18 
NATR,17.89,undefined,1.07,N/A,undefined, 8.83 
NAVI,13.77,49.172768211920534,2.12,7.42,3.5710071323108594,Not Found!
NBEV,2.99,undefined,-0.408,N/A,undefined, -16.77 
NBIX,97.26,252.74066225165566,4.16,33.20,2.598608495287432, 60.08 
NBLX,14.52,8.016013245033115,1.487,-4.80,0.5520670278948426, 14.48 
NBN,26.21,undefined,3.4,N/A,undefined,Not Found!
NBRV,1.81,-832.9860000000001,-5.409,97.20,-460.21325966850833, -0.42 
NBSE,7.45,-59.35264900662252,-3.259,4.00,-7.966798524378862, -8.37 
NBTB,39.58,46.61523178807948,2.37,5.00,1.1777471396685062,Not Found!
NBTX,15.28,undefined,None,N/A,undefined, -11.45 
NCBS,84.1,128.72185430463577,5.7,7.00,1.530580907308392,Not Found!
NCMI,4.45,-2.655735099337748,-0.84,-6.33,-0.5967944043455614, 10.95 
NCNA,5.15,undefined,-1.123,N/A,undefined, -3.35 
NCNO,63.84,undefined,None,51.30,undefined, -172.73 
NCSM,23.85,-3852.3966887417223,-24.37,100.00,-161.52606661390868, -1.9 
NCTY,33.95,1600.1663576158937,11.684,85.50,47.13302967940776, 13.74 
NDAQ,146.57,121.83978807947022,5.59,6.46,0.8312737127616172, 18.44 
NDLS,10.63,-18.60966887417219,-0.53,15.60,-1.750674400204345, 449.52 
NDRA,2.31,undefined,-0.955,N/A,undefined, -7.98 
NDSN,201.32,147.25649006622515,4.701,13.00,0.7314548483321337, 26.8 
NEBCU,10.12,undefined,None,,undefined,Not Found!
NEO,46.04,1.5778807947019868,0.038,20.00,0.034271954706819874, 186.4 
NEOG,85.52,31.26622516556291,1.16,10.00,0.3656013232642997, 48.48 
NEON,8.66,-23.41907284768212,-0.564,20.00,-2.7042809292935472, -16.99 
NEPH,7.6,undefined,-0.525,N/A,undefined, -17.2 
NEPT,1.47,undefined,-1.078,N/A,undefined, -2.13 
NERV,2.91,undefined,0.048,N/A,undefined, 49.18 
NESR,12.09,46.99549668874174,0.56,49.10,3.8871378568024597, 7.22 
NETE,11.1,undefined,-1.616,N/A,undefined, -25.77 
NEWA,3.08,undefined,0.55,,undefined, 3.66 
NEWT,27.08,26.64039735099338,1.59,3.00,0.9837665196083227,Not Found!
NEXT,1.95,-3.2482781456953638,-0.245,0.60,-1.665783664459161, -13.54 
NFBK,15.87,18.246158940397354,0.759,8.00,1.1497264612726752,Not Found!
NFE,46.8,undefined,-1.708,N/A,undefined, -52.45 
NFLX,502.86,468.8686622516556,6.08,44.43,0.9324039737733277, 15.01 
NFTY,40.9499,undefined,None,,undefined,Not Found!
NGAC,10.1,undefined,None,,undefined,Not Found!
NGACU,10.645,undefined,None,,undefined,Not Found!
NGM,30.16,undefined,-1.497,N/A,undefined, -19.66 
NGMS,37.4,undefined,None,N/A,undefined, 38.24 
NH,3.27,undefined,-0.512,N/A,undefined, -10.62 
NHIC,9.97,undefined,None,,undefined,Not Found!
NHICU,10.79,undefined,None,,undefined,Not Found!
NHTC,6.68,undefined,0.07,N/A,undefined, -9.44 
NICE,219.11,83.36105960264901,2.98,10.70,0.3804530126541418, 29.78 
NICK,10.59,22.697880794701987,1.154,5.00,2.1433315198018876,Not Found!
NISN,15.72,undefined,None,,undefined, 39.84 
NIU,34.64,6.86236821192053,0.328,5.86,0.1981053178960892, 81.6 
NKLA,14.2,undefined,None,20.59,undefined, -13.13 
NKSH,35.51,undefined,2.48,N/A,undefined,Not Found!
NKTR,20.325,-4.35337748344371,-2.49,-7.30,-0.21418831406857122, -6.96 
NKTX,35.8,undefined,None,N/A,undefined, -9.85 
NLOK,21.05,undefined,None,21.90,undefined, 13.04 
NLTX,11.68,-157.85451655629143,-2.736,31.10,-13.514941485983856, -3.86 
NMCI,10.16,undefined,0.138,N/A,undefined, 13.98 
NMFC,12.5,8.732980132450331,0.6,1.49,0.6986384105960265,Not Found!
NMIH,22.89,78.03700132450332,2.128,16.67,3.409218056990097, 8.86 
NMMC,9.92,undefined,None,,undefined,Not Found!
NMMCU,10.285,undefined,None,,undefined,Not Found!
NMRD,8.02,undefined,-0.252,N/A,undefined, -36.7 
NMRK,10.56,7.8413245033112595,0.39,5.30,0.7425496688741723, 12.35 
NMTR,1.44,undefined,None,N/A,undefined, -4.69 
NNBR,7.34,-91.69046357615895,-2.678,15.00,-12.491888770593862, -1.94 
NNDM,8.96,undefined,-1.129,N/A,undefined, -31.39 
NNOX,40,undefined,None,N/A,undefined, -28.46 
NOACU,10.44,undefined,None,,undefined,Not Found!
NODK,19.01,undefined,1.84,,undefined,Not Found!
NOVN,1.45,undefined,-0.296,N/A,undefined, -6.46 
NOVT,129.12,6.374172185430464,1.25,-5.00,0.049366265376629984, 48.98 
NPA,12.03,undefined,None,,undefined, -379.84 
NPAUU,13.9,undefined,None,,undefined, -379.84 
NRACU,9.9,undefined,None,,undefined,Not Found!
NRBO,4.55,undefined,None,N/A,undefined, -3.92 
NRC,46.1,45.420529801324506,1.45,13.00,0.985260950137191, 23.38 
NRIM,42.88,undefined,5.11,N/A,undefined,Not Found!
NRIX,29.16,undefined,None,N/A,undefined, -20.41 
NSEC,12.76,undefined,-3.406,N/A,undefined, -2.34 
NSIT,93.9,113.10010596026491,4.87,7.44,1.2044739718878053, 11.04 
NSSC,33.73,5.667549668874173,0.389,1.50,0.16802696913353612, 56.36 
NSTG,64.38,undefined,-2.817,N/A,undefined, -29 
NSYS,6.75,undefined,-0.582,N/A,undefined, 25.05 
NTAP,70.27,62.13359470198676,2.639,7.66,0.8842122484984597, 14.75 
NTCT,27.92,3.040429139072848,0.203,1.78,0.10889789180060343, 15.48 
NTEC,4.29,undefined,-4.082,N/A,undefined, -0.42 
NTES,101.55,41.60925562913907,2.762,1.84,0.4097415620791637, 22.97 
NTGR,40.86,175.20013245033115,1.9,54.79,4.287815282680645, 10.41 
NTIC,15.1,-6.103907284768212,-0.147,20.00,-0.40423227051445115, 22.69 
NTLA,63.46,-134.51033112582783,-2.398,30.00,-2.1196081173310404, -29.37 
NTNX,26.8,213.29801324503313,-4.88,-38.50,7.95888109123258, -6.61 
NTRA,94.98,undefined,-2.84,N/A,undefined, -37.15 
NTRS,102.93,121.94964238410597,5.46,6.83,1.1847823023812878,Not Found!
NTRSO,26.75,undefined,None,,undefined,Not Found!
NTUS,23.95,-18.663576158940398,-0.42,22.00,-0.7792724909787223, 84.15 
NTWK,4.34,12.018410596026493,0.226,28.00,2.76921903134251, 3.86 
NUAN,41.84,-0.8782516556291389,-0.044,5.20,-0.02099071834677674, 64.81 
NURO,3.56,-23.76145695364238,-0.694,15.00,-6.674566560011905, -4.62 
NUVA,66.23,-30.305670198675497,-0.723,20.27,-0.4575822164981956, 24.22 
NUZE,3.8,undefined,-0.844,,undefined, -5.51 
NVAX,178.23,undefined,-7.267,N/A,undefined, -33.18 
NVCN,1.13,undefined,-1.722,N/A,undefined, -2.48 
NVCR,127.34,17.964238410596028,0.18,60.00,0.14107302034392985, 305.9 
NVDA,501.41,338.68490066225166,6.9,25.19,0.6754649900525551, 55.28 
NVEC,69,120.3603973509934,2.466,25.00,1.7443535847970058, 23.46 
NVEE,92,61.181125827814576,1.65,16.95,0.665012237258854, 18.42 
NVFY,3.42,undefined,-3.245,,undefined, -0.94 
NVIV,1.02,undefined,-1.315,N/A,undefined, -1.87 
NVMI,84.49,60.820529801324504,1.65,16.80,0.7198547733616346, 34.44 
NWBI,14.59,14.001324503311258,0.62,7.00,0.9596521249699286,Not Found!
NWE,64.59,58.670940397351,3.06,4.66,0.9083595045262579, 13.57 
NWFL,26.25,undefined,2.09,N/A,undefined,Not Found!
NWL,25.87,-27.92193377483444,-1.82,2.03,-1.0793171153782157, -44.22 
NWLI,247,undefined,25.388,N/A,undefined,Not Found!
NWPX,33.26,52.02052980132451,1.93,10.00,1.5640568190416269, 8.1 
NWS,24.42,undefined,-1.464,,undefined, 13.64 
NWSA,26.21,-122.66768741721854,-1.464,49.01,-4.680186471469613, 13.64 
NXGN,18.23,1.7932476821192056,0.082,6.51,0.09836794745579844, 20.92 
NXPI,191.31,6.624476821192054,0.18,16.76,0.034626923951659894, 25.8 
NXST,146,1667.7500662251662,17.37,57.40,11.42294565907648, 6.83 
NXTC,11,44.92196026490066,-1.329,-31.70,4.083814569536424, -0.23 
NXTD,1.41,undefined,-0.029,N/A,undefined, 38.47 
NXTG,71.21,undefined,None,,undefined,Not Found!
NYMT,4.43,-19.545047682119208,-0.889,6.59,-4.411974646076571,Not Found!
NYMTM,24.765,undefined,None,,undefined,Not Found!
NYMTN,24.985,undefined,-0.889,,undefined,Not Found!
NYMTO,24.76,undefined,-0.889,,undefined,Not Found!
NYMTP,24.58,undefined,-0.889,,undefined,Not Found!
NYMX,2.38,undefined,-0.172,N/A,undefined, -15.07 
OAS,61.6,undefined,-13.05,N/A,undefined,Not Found!
OBAS,10.6,undefined,1.145,N/A,undefined, 8.85 
OBCI,11.8,undefined,0.99,N/A,undefined, 8.6 
OBLN,3.03,undefined,-1.594,N/A,undefined, -2.84 
OBNK,41.47,undefined,1.55,N/A,undefined,Not Found!
OBSV,3.3,undefined,-1.67,N/A,undefined, -2.94 
OCAXU,9.94,undefined,None,,undefined,Not Found!
OCC,3.6,undefined,-0.77,N/A,undefined, -11.27 
OCCI,15.32,undefined,4.092,N/A,undefined,Not Found!
OCCIP,25.15,undefined,4.092,,undefined,Not Found!
OCDX,18.99,undefined,None,37.80,undefined, 26.46 
OCFC,23.99,27.492715231788083,1.02,10.00,1.1460073043679901,Not Found!
OCFCP,27.7,undefined,None,,undefined,Not Found!
OCG,10,undefined,None,,undefined, 54.69 
OCGN,7.7,undefined,None,N/A,undefined, -62.84 
OCSL,6.175,13.344238410596025,0.645,5.70,2.1610102689224333,Not Found!
OCUL,18.03,undefined,-2.562,N/A,undefined, -7.68 
OCUP,6.04,undefined,None,N/A,undefined,Not Found!
ODFL,231.76,201.8393642384106,5.68,15.89,0.8708981888091587, 23.11 
ODP,36.85,-183.3430463576159,-6.05,12.30,-4.975387960857962, -43.59 
ODT,3.61,undefined,-3.845,N/A,undefined, 0.26 
OEG,5.46,undefined,None,25.00,undefined, -10.37 
OEPWU,9.83,undefined,None,,undefined,Not Found!
OESX,7.14,5.466490066225166,0.112,25.00,0.7656148552136087, 40.67 
OFED,25.12,undefined,0.739,,undefined,Not Found!
OFIX,41.89,3.390331125827815,0.13,9.40,0.08093414002931046, 17.8 
OFLX,150.94,undefined,1.972,N/A,undefined, 56.65 
OFS,8.51,6.152423841059604,0.276,6.80,0.7229640236262754,Not Found!
OGI,3.66,undefined,-0.736,,undefined, -8.31 
OIIM,7.07,8.534105960264903,0.213,19.00,1.2070871230926312, 26.6 
OKTA,217.61,-102.20384105960267,-2.094,25.00,-0.4696651856973607, -174.19 
OLB,5.73,undefined,None,N/A,undefined, 93.57 
OLD,30.855,undefined,None,,undefined,Not Found!
OLED,226.39,175.09086092715233,2.8,34.42,0.7734036880036766, 54.35 
OLLI,85,106.69562913907285,3.68,11.40,1.2552426957537983, 19.1 
OLMA,32.01,undefined,None,N/A,undefined, -40.06 
OM,50.86,undefined,None,-97.90,undefined, -20.5 
OMAB,49.1,18.229403973509935,1.088,3.00,0.37127095669063004, 21.9 
OMCL,137.72,25.336423841059606,0.74,15.00,0.1839705477857944, 56.62 
OMER,19.6,-328.98377483443716,-2.415,85.00,-16.784886471144752, -10.9 
OMEX,6.66,undefined,-1.504,N/A,undefined, -5.47 
OMP,19.54,24.68705960264901,0.562,21.65,1.263411443329018, 11.86 
ON,38.19,12.46686092715232,0.56,6.78,0.3264430721956617, 19.76 
ONB,19.565,32.694039735099345,1.36,8.00,1.6710472647635748,Not Found!
ONCR,13.78,undefined,None,N/A,undefined, -8.18 
ONCS,5.35,undefined,-1.708,N/A,undefined, -3.22 
ONCT,7.89,undefined,-0.584,N/A,undefined, -15.26 
ONCY,3.49,undefined,-0.447,,undefined, -8.45 
ONDS,10.16,undefined,-0.66,N/A,undefined, -21.77 
ONEM,38.68,191.2947496688742,-2.763,-56.02,4.945572638802332, -112.71 
ONEQ,503.64,undefined,None,,undefined,Not Found!
ONEW,38.52,undefined,252.18,N/A,undefined, 10.1 
ONTX,1.03,undefined,-0.145,N/A,undefined, -8.81 
ONVO,9.79,undefined,-2.561,N/A,undefined, -2.82 
OPBK,10.5,22.910596026490065,0.85,10.00,2.1819615263323873,Not Found!
OPCH,18.12,undefined,None,10.00,undefined, 24.19 
OPEN,23.04,undefined,None,N/A,undefined, -152.6 
OPENW,11.53,undefined,None,,undefined,Not Found!
OPGN,2.7,undefined,-1.66,N/A,undefined, -6.71 
OPHC,3.84,undefined,-0.27,N/A,undefined,Not Found!
OPI,27.97,2.733973509933775,0.139,5.00,0.09774663961150429, 9.67 
OPK,4.53,1.4336423841059602,0.048,12.00,0.3164773474847594, 20.58 
OPNT,11.2,undefined,-0.44,N/A,undefined, -11.32 
OPOF,23.7,undefined,1.03,N/A,undefined,Not Found!
OPRA,10.37,198.64834437086094,1.474,84.00,19.1560602093405, 18.73 
OPRT,20.83,7.792662251655629,1.138,-3.80,0.37410764530271867,Not Found!
OPRX,47.44,-12.784768211920532,-0.15,50.00,-0.26949342773862844, -197061.75 
OPT,9.5,undefined,None,N/A,undefined, -8.14 
OPTN,3.53,-249.65527152317887,-2.067,74.40,-70.7238729527419, -1.99 
OPTT,2.97,undefined,-0.548,N/A,undefined, -6.42 
ORBC,7.29,-18.062582781456953,-0.435,20.00,-2.477720546153217, 20.39 
ORGO,20.06,12.345642384105961,0.16,44.46,0.6154358117699881, 67.05 
ORGS,5.64,undefined,0.294,N/A,undefined, -1.09 
ORIC,24.38,undefined,None,N/A,undefined, -11.95 
ORLY,496.98,633.1907417218544,23.53,9.97,1.2740769079678345, 15 
ORMP,10.31,undefined,-0.658,N/A,undefined, -18.18 
ORPH,12.35,undefined,None,36.30,undefined, -3.37 
ORRF,22.24,undefined,2.4,N/A,undefined,Not Found!
ORTX,7.27,undefined,-1.528,N/A,undefined, -5.02 
OSBC,13.21,20.77615894039735,0.92,7.00,1.5727599500679297,Not Found!
OSIS,96.38,82.62456953642385,3.437,8.00,0.8572792024945409, 14.12 
OSMT,3.82,undefined,-0.886,N/A,undefined, -26.18 
OSPN,24.27,-2.1417218543046364,-0.14,2.00,-0.08824564706652807, 132.48 
OSS,6.51,undefined,0,N/A,undefined, 40.8 
OSTK,63.49,219.68529801324505,1.24,113.10,3.4601558987753194, 30.41 
OSUR,10.32,-9.176622516556291,-0.221,20.00,-0.889207608193439, 171.28 
OSW,9.74,undefined,-3.772,N/A,undefined, -4.41 
OTEL,11.56,undefined,1.83,N/A,undefined, 4.87 
OTEX,47.66,7.884814569536426,0.331,7.85,0.16543882856769673, 12.31 
OTIC,2.61,-46.10602649006623,-1.095,20.40,-17.66514424906752, -1.76 
OTLK,2.285,undefined,-0.47,N/A,undefined, -11.5 
OTRA,9.9,undefined,None,,undefined,Not Found!
OTRAU,10.28,undefined,None,,undefined,Not Found!
OTRK,31.83,undefined,None,30.00,undefined, -35.54 
OTRKP,23.9,undefined,None,,undefined,Not Found!
OTTR,45.88,59.66225165562914,2.34,9.00,1.3003978128951426, 11.92 
OVBC,25.17,undefined,2.143,N/A,undefined,Not Found!
OVID,4.08,undefined,-1.386,N/A,undefined, -2.33 
OVLY,17.5,undefined,1.68,N/A,undefined,Not Found!
OXBR,2.73,undefined,-0.03,N/A,undefined,Not Found!
OXFD,21.99,-8.20463046357616,-0.672,-0.12,-0.37310734259100325, -25.49 
OXLC,6.22,undefined,-1.511,N/A,undefined,Not Found!
OXLCO,25.05,undefined,-1.511,,undefined,Not Found!
OXLCP,24.35,undefined,None,,undefined,Not Found!
OXSQ,4.76,0.590066225165563,0.03,5.00,0.12396349268184097,Not Found!
OYST,21.72,undefined,-21.217,N/A,undefined, -5.33 
OZK,41.35,67.41105960264902,2.257,12.00,1.630255371285345,Not Found!
OZON,51.57,undefined,-0.024,N/A,undefined, -27.76 
PAA,9,65.9357774834437,-3.832,-20.31,7.326197498160411, -11.57 
PAAS,30.49,31.640778807947022,0.847,17.14,1.0377428274170883, 11.13 
PACB,30.54,1.8576158940397356,0.17,-1.00,0.06082566778126181, 145.15 
PACW,38.51,-285.9781456953643,-10.61,10.00,-7.426074933663056,Not Found!
PAE,8.96,undefined,None,78.45,undefined, 13.84 
PAGP,9.09,22.41523178807947,-3.077,-13.50,2.4659220888976314, -14.57 
PAHC,24.21,28.648953642384107,1.09,9.54,1.1833520711434988, 11.6 
PAIC,9.95,undefined,None,,undefined, -90175 
PAICU,10.4,undefined,None,,undefined, -90175 
PAND,59.95,undefined,None,N/A,undefined, -41.63 
PANL,3.11,undefined,0.26,N/A,undefined, 8.63 
PAQCU,10.07,undefined,None,,undefined,Not Found!
PASG,17.16,undefined,None,N/A,undefined, -5.38 
PATI,11.03,undefined,0.148,N/A,undefined, 3.41 
PATK,81.2,110.14569536423842,4.2,9.50,1.3564740808403746, 11.75 
PAVM,4.29,undefined,-0.729,N/A,undefined, -9.54 
PAX,16.21,undefined,None,43.80,undefined, 30.48 
PAYA,11.31,undefined,None,N/A,undefined, 38.73 
PAYS,4.07,undefined,-0.06,N/A,undefined, -61.02 
PAYX,98.31,55.49536423841061,2.93,4.50,0.5644935839529103, 22.49 
PBCT,17.73,15.83777086092715,0.489,13.73,0.8932752882643626,Not Found!
PBCTP,28.06,undefined,0.489,,undefined,Not Found!
PBFS,12.06,undefined,0.073,,undefined,Not Found!
PBHC,14.96,undefined,1.17,N/A,undefined,Not Found!
PBIP,13.8,undefined,1.066,N/A,undefined,Not Found!
PBLA,4.2,undefined,None,N/A,undefined, -6.19 
PBPB,6.16,-49.90066225165563,-2.74,4.00,-8.100756859035005, -7.77 
PBTS,3.22,undefined,-0.895,N/A,undefined, -16.21 
PBYI,10.11,-532.3067549668874,-1.516,232.50,-52.65150889880192, -11.92 
PCAR,92.27,169.24614569536425,3.74,22.56,1.834248896665918, 14.68 
PCB,15.46,undefined,1.04,N/A,undefined,Not Found!
PCH,51.63,48.58211920529803,2.47,5.00,0.9409668643288404, 13.32 
PCOM,15.53,-20.011258278145696,-0.41,25.00,-1.2885549438599935, -139.67 
PCRX,69.66,243.55311258278152,3.33,41.70,3.4963122679124536, 49.87 
PCSA,11.85,undefined,-2.54,N/A,undefined, -37.87 
PCSB,17.05,undefined,0.63,N/A,undefined,Not Found!
PCTI,6.92,5.0672847682119215,0.188,10.00,0.7322665850017228, 15 
PCTY,171.15,52.96434437086093,1.188,22.10,0.3094615505162777, 91.4 
PCVX,24.53,undefined,None,11.80,undefined, -9.96 
PCYG,6.16,5.332450331125828,0.12,22.00,0.8656575212866603, 26.21 
PCYO,12.8,undefined,0.077,N/A,undefined, 62 
PDBC,17.01,undefined,None,,undefined,Not Found!
PDCE,32.56,-383.44164238410605,-7.372,27.20,-11.776463218185075, -215.43 
PDCO,31.77,-148.32909933774835,-5.055,11.64,-4.668841653690537, -10.34 
PDD,127.53,38.88365960264901,-0.927,-37.29,0.3048981384979927, -163.49 
PDEV,30.005,undefined,None,,undefined,Not Found!
PDEX,27,undefined,1.324,N/A,undefined, 13.95 
PDFS,16.64,-48.62364238410596,-1.171,20.00,-2.9220938932755987, -63.59 
PDLB,11,undefined,0.23,N/A,undefined,Not Found!
PDP,82.9,undefined,None,,undefined,Not Found!
PDSB,4.45,-122.64096688741724,-0.887,86.40,-27.55976783986904, -4.43 
PEBK,24.43,undefined,1.95,N/A,undefined,Not Found!
PEBO,33.19,41.588741721854305,1.73,8.00,1.2530503682390572,Not Found!
PEGA,113.01,-18.366357615894042,-0.764,8.00,-0.1625197559144681, -113.54 
PENN,108.75,-1095.774834437086,-5,141.92,-10.076090431605389, 339.49 
PEP,139.63,132.03496688741723,5.12,9.20,0.9456060079310838, 18.21 
PERI,17.66,undefined,0.36,N/A,undefined, 23.74 
PESI,7.28,undefined,0.309,N/A,undefined, 14.79 
PETQ,35.07,-153.74503311258277,-3.15,25.00,-4.3839473371138515, 48.66 
PETS,32.48,43.55737748344371,1.53,11.04,1.3410522624212966, 14.25 
PETZ,2.48,undefined,-0.2,,undefined, -20.45 
PEY,20.05,undefined,None,,undefined,Not Found!
PEZ,86.45,undefined,None,,undefined,Not Found!
PFBC,64.15,125.33443708609273,4.65,10.00,1.9537714276865585,Not Found!
PFBI,17.69,22.14569536423841,1.52,1.50,1.251876504479277,Not Found!
PFC,32.59,undefined,None,9.00,undefined,Not Found!
PFF,38.09,undefined,None,,undefined,Not Found!
PFG,59.7,134.42364238410596,5.05,9.77,2.2516523012413057,Not Found!
PFHD,18.15,undefined,0.62,N/A,undefined,Not Found!
PFI,48.0668,undefined,None,,undefined,Not Found!
PFIE,1.16,-2.1490066225165565,-0.05,21.00,-1.8525919159625488, -23.48 
PFIN,6.05,undefined,-1.573,N/A,undefined, -7.8 
PFIS,42.8,undefined,4,N/A,undefined,Not Found!
PFLT,12.02,undefined,0.892,N/A,undefined,Not Found!
PFM,34.1363,undefined,None,,undefined,Not Found!
PFMT,1.47,-10.796026490066227,-0.26,20.00,-7.344235707528045, -19.02 
PFPT,126.28,-131.99796026490068,-2.858,23.20,-1.0452800147679813, 5638.33 
PFSW,6.41,-11.626490066225166,-0.28,20.00,-1.8138050025312271, 19.67 
PFX,33.1,undefined,None,5.00,undefined,Not Found!
PGC,30.5,19.361456953642385,1.37,1.20,0.6348018673325372,Not Found!
PGEN,7.71,undefined,None,2.40,undefined, -23.88 
PGJ,62.76,undefined,None,,undefined,Not Found!
PGNY,44.39,-99.69722516556291,-0.991,60.55,-2.2459388413057653, 363.46 
PHAR,12.32,undefined,None,,undefined, 9.33 
PHAS,3.48,undefined,-3.392,N/A,undefined, -1.55 
PHAT,41.25,undefined,-23.023,N/A,undefined, -5.8 
PHCF,5.39,undefined,-0.352,,undefined, -16.38 
PHICU,10,undefined,None,,undefined,Not Found!
PHIO,2.74,undefined,-1.92,N/A,undefined, -2.44 
PHO,48.24,undefined,None,,undefined,Not Found!
PHUN,1.9,undefined,-0.501,N/A,undefined, -6.83 
PHVS,26.72,undefined,None,N/A,undefined, -94.96 
PI,55.26,-61.31953642384106,-2.275,10.00,-1.1096550203373337, -30.32 
PICO,9.4,17.803973509933776,0.52,15.00,1.8940397350993379,Not Found!
PID,16.67,undefined,None,,undefined,Not Found!
PIE,23.45,undefined,None,,undefined,Not Found!
PINC,33.98,53.765231788079475,2.545,6.00,1.5822610885249995, 11 
PIO,35.712,undefined,None,,undefined,Not Found!
PIRS,2.58,undefined,-0.492,N/A,undefined, -4.24 
PIXY,2.89,undefined,-3.108,N/A,undefined, -0.53 
PIZ,33.58,undefined,None,,undefined,Not Found!
PKBK,20.46,120.21441059602648,2.371,26.30,5.8755821405682545,Not Found!
PKOH,31.7,-11.68403973509934,-0.373,13.00,-0.36858169511354383, 16.48 
PKW,82.71,undefined,None,,undefined,Not Found!
PLAB,11.96,13.180331125827815,0.489,10.00,1.1020343750692152, 5.25 
PLAY,47.97,-60.772625165562914,-3.189,4.58,-1.2668881627175925, -184.05 
PLBC,29.92,undefined,2.77,N/A,undefined,Not Found!
PLCE,73.34,-19.569218543046365,-9.594,-7.10,-0.2668287229758162, -15.89 
PLIN,1.02,undefined,0.21,,undefined, -393.65 
PLL,70.35,undefined,-1,N/A,undefined, -390.34 
