TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ALTMAN Z-SCORE
FSSIW,,,,Key Error,,,,Not Found!,, - ,,$,$0.38,,,,,,N/A 
FSSIU,Fortistar Sustainable Solutions,10.02,undefined,None,,undefined,None,Not Found!,None, - ,50900000,$,$0.38,1.0224489795918366,1.0204081632653061,10,9.8,None,N/A 
FSTR,L.B. Foster Company,17.46,24.26163424124514,0.766,10.00,1.3895552257299622,1.0509554, 9.5 ,8.97, 234.76 Mil ,244747904,$11.6,$199.0,1.4659949622166248,1.463476070528967,17.43,11.91,0.0308,2.92 
FSTX,"F-star Therapeutics, Inc.",7.33,undefined,None,N/A,undefined,None, -3.32 ,-7.957, 83.07 Mil ,180002528,$0.00,$25.98,7.5489186405767255,7.209062821833162,7,0.971,0.0055,2.68 
FTAA,FTAC Athena Acquisition Corp.,9.88,undefined,None,,undefined,None,Not Found!,None, 337.14 Mil ,75457800,$,$0.03,1.0238341968911917,1.0196891191709845,9.84,9.65,None,
FSZ,First Trust Switzerland AlphaDE,70.18,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3750000000000002,1.3990987460815048,71.41,51.04,,Not Found!
FSV,FirstService Corporation,187.03,95.5142412451362,2.374,15.00,0.5106894147737593,11.726546, 28.36 ,29.28, 8.83 Bil ,8941298688,$199,"$1,589",1.5388349514563107,1.519993417804838,184.74,121.54,None,4.81 
FTA,First Trust Large Cap Value Alp,67.03,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.507986501687289,1.5118110236220472,67.2,44.45,,Not Found!
FTAAU,FTAC Athena Acquisition Corp.,10.1,undefined,None,,undefined,None,Not Found!,None, - ,343982016,$,$0.03,1.0212335692618806,1.0151668351870575,10.04,9.89,None,N/A 
FTAAW,,,,Key Error,,,,Not Found!,, - ,,$,$0.03,,,,,,N/A 
FTAG,First Trust Indxx Global Agricu,29.2646,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4049255880940952,1.4198271723475757,29.575,20.83,,Not Found!
FTC,First Trust Large Cap Growth Al,116.37,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4612004018081366,1.4637117026619788,116.57,79.64,,Not Found!
FTCI,"FTC Solar, Inc.",10.58,undefined,None,N/A,undefined,None, -10.13 ,-38.94, 861.34 Mil ,1084679680,$0.0,$59.9,1.3581514762516047,1.3543003851091144,10.55,7.79,0.0748,9.17 
FTCVW,FinTech Acquisition Corp. V,2.06,undefined,None,,undefined,None,Not Found!,None, - ,None,$,$0.00,1.7166666666666668,1.6666666666666667,2,1.2,None,N/A 
FTCV,FinTech Acquisition Corp. V,10.13,undefined,None,,undefined,None, -3195.39 ,None, 346.00 Mil ,418049344,$,$0.00,1.0109780439121758,1.005988023952096,10.08,10.02,0.0838,N/A 
FTCVU,FinTech Acquisition Corp. V,11.36,undefined,None,,undefined,None,Not Found!,None, - ,448407104,$,$0.00,1.1082926829268291,1.0518829268292684,10.7818,10.25,None,N/A 
FTCS,First Trust Capital Strength ET,78.95,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3095040636921547,1.3091723337203518,78.93,60.29,,Not Found!
FTFT,Future FinTech Group Inc.,2.43,-29.088793774319075,-0.723,15.00,-11.970697026468754,3.2841823, -3.54 ,-22.29, 98.90 Mil ,197648064,$-3.51,$4.57,1.5576923076923077,1.5384615384615383,2.4,1.56,0.062,20.36 
FTDR,"frontdoor, inc.",42.38,49.92188638132295,1.218,15.44,1.1779586215508009,None, 19.33 ,19.8, 3.97 Bil ,4692536832,$157,"$1,133",1.1019240769630785,1.0920436817472698,42,38.46,0.0254,3.79 
FTGC,First Trust Global Tactical Com,23.49,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4136976408281174,1.417308618199326,23.55,16.616,,Not Found!
FTHI,First Trust BuyWrite Income ETF,21.43,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.1558791801510249,1.156418554476807,21.44,18.54,,Not Found!
FTPA,FTAC Parnassus Acquisition Corp,9.69,undefined,None,,undefined,None, -701.24 ,None, 330.64 Mil ,334147712,$,$17.98,1.0072765072765073,1.0083160083160083,9.7,9.62,None,
FTLB,First Trust Hedged BuyWrite Inc,21.1302,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.123946808510638,1.1324468085106383,21.29,18.8,,Not Found!
FTPAW,,,,Key Error,,,,Not Found!,, - ,,$,$17.98,,,,,,N/A 
FTHM,Fathom Holdings Inc.,27.45,undefined,None,N/A,undefined,None, -47.58 ,-112.934, 408.45 Mil ,506018080,$-6.0,$28.4,2.008781558726674,1.994145627515551,27.25,13.665,0.1579,11.34 
FTPAU,FTAC Parnassus Acquisition Corp,9.95,undefined,None,,undefined,None,Not Found!,None, - ,342025984,$,$17.98,1.0170704282939793,1.0170704282939793,9.95,9.783,None,N/A 
FTEK,"Fuel Tech, Inc.",1.82,-2.0103035019455255,-0.057,12.10,-1.1045623637063327,1.2036436, 16.72 ,-8.69, 20.10 Mil ,37869376,$0.57,$4.16,3.0333333333333337,3.016666666666667,1.81,0.6,0.045100003,6.28 
FTNT,"Fortinet, Inc.",310.13,127.12870350194557,2.956,16.62,0.4099206897170398,52.624043, 78.12 ,61.607, 48.52 Bil ,37007130624,"$1,108","$4,509",2.90519906323185,2.893770491803279,308.91,106.75,0.0167,8.09 
FTRP,,,,Key Error,,,, 0.3 ,, 187.80 Mil ,,$310.19,$13.29,,,,,,11.29 
FTRI,First Trust Indxx Global Natura,14.075,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.534896401308615,1.5507088331515813,14.22,9.17,,Not Found!
FTSL,First Trust Senior Loan Fund ET,47.83,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0482138943677404,1.0484330484330484,47.84,45.63,,Not Found!
FTVI,,,,Key Error,,,, -3457.25 ,, 337.42 Mil ,,$,$19.53,,,,,,
FTSM,First Trust Enhanced Short Matu,59.94,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.0003337783711614,1.0001668891855808,59.93,59.92,,Not Found!
FTVIU,,,,Key Error,,,,Not Found!,, - ,,$,$19.53,,,,,,
FTVIW,,,,Key Error,,,,Not Found!,, - ,,$,$19.53,,,,,,
FTXD,First Trust Nasdaq Retail ETF,35.73,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.407246947617172,1.4048365498227646,35.6688,25.39,,Not Found!
FTXG,First Trust Nasdaq Food & Bever,24.4056,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.211196029776675,1.2079404466501242,24.34,20.15,,Not Found!
FTXH,First Trust Nasdaq Pharmaceutic,26.505,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.156413612565445,1.1594677137870855,26.575,22.92,,Not Found!
FTXL,First Trust Nasdaq Semiconducto,67.83,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.5321888412017166,1.524689405918229,67.498,44.27,,Not Found!
FTXN,First Trust Nasdaq Oil & Gas ET,15.83,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7826576576576576,1.804054054054054,16.02,8.88,,Not Found!
FULC,"Fulcrum Therapeutics, Inc.",26.41,-380.57962645914404,-14.919,6.40,-14.410436442981599,5.9863048, -12.8 ,-2.29, 920.43 Mil ,154406688,$-59.77,$26.99,3.855474452554745,3.894890510948905,26.68,6.85,0.0382,20.93 
FTXO,First Trust Nasdaq Bank ETF,31.85,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,2.0006281407035176,2.0081658291457285,31.97,15.92,,Not Found!
FTXR,First Trust Nasdaq Transportati,31.79,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4172982612572447,1.4186357556843514,31.82,22.43,,Not Found!
FULT,Fulton Financial Corporation,15.71,38.19268482490273,1.352,8.00,2.4311066088416755,1.0784314,Not Found!,None, 2.36 Bil ,2449753344,$403.5,"$23,386.8",1.7671541057367828,1.7716535433070866,15.75,8.89,0.0247,
FUNC,First,17.95,undefined,2.213,N/A,undefined,0.96971667,Not Found!,None, 27.85 Mil ,117806096,$18.87,"$1,633.25",1.6604995374653098,1.6530989824236817,17.87,10.81,0.0057,
FUND,"Sprott Focus Trust, Inc. - Clos",8.28,undefined,0.446,N/A,undefined,1.0438336,,None,,252881184,Not Found!,Not Found!,1.4375,1.4280902777777778,8.2258,5.76,0.00029999999,Not Found!
FULTP,Fulton Financial Corporation - ,26.98,undefined,None,,undefined,None,,None,,4240658688,Not Found!,Not Found!,1.0821434301299535,1.0801379752927964,26.93,24.932,None,Not Found!
FVAM,5:01 Acquisition Corp.,9.75,undefined,None,,undefined,None,Not Found!,None, 107.71 Mil ,105931552,$,$0.08,1.050080775444265,1.044695745826602,9.7,9.285,0.0007,N/A 
FVC,First Trust Dorsey Wright Dynam,36.635,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4677483974358974,1.4841746794871795,37.045,24.96,,Not Found!
FV,First Trust Dorsey Wright Focus,47.79,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.4722735674676524,1.4716574245224894,47.77,32.46,,Not Found!
FUTU,Futu Holdings Limited,100.78,66.26749260700392,2.208,9.03,0.6575460667493939,1.4473467,Not Found!,None, 15.92 Bil ,47275638784,$0.0,"$13,278.8",3.711970534069982,3.535911602209945,96,27.15,None,
FUSN,Fusion Pharmaceuticals Inc.,8.69,undefined,None,N/A,undefined,None,Not Found!,-2.553," 62,000.00 ",118677016,$-10.68,$4.65,1.3152716815498713,1.3001362191614954,8.59,6.607,0.0061000003,-1.26 
FUSB,"First US Bancshares, Inc.",11.4,undefined,0.411,N/A,undefined,0.79527444,Not Found!,None," -3,165,000.00 ",-43158496,$7.85,$858.17,1.8095238095238095,1.7476190476190476,11.01,6.3,0.0007,
FVCB,"FVCBankcorp, Inc.",19.69,undefined,1.224,N/A,undefined,1.3867898,Not Found!,None, 136.48 Mil ,93612824,$24.73,"$1,774.56",2.1058823529411765,2.085561497326203,19.5,9.35,0.026800001,
FWAC,Fifth Wall Acquisition Corp. II,9.77,undefined,None,,undefined,None, -1091.41 ,None, 344.03 Mil ,None,$,$10.52,1.2872200263504612,1.2714097496706194,9.65,7.59,0.0001,
FUV,"Arcimoto, Inc.",11.66,undefined,-0.616,N/A,undefined,5.8134923, -16.33 ,-25.007, 401.42 Mil ,516006656,$-40.22,$8.29,2.4914529914529915,2.4465811965811968,11.45,4.68,0.37849998,30.21 
FVE,Five Star Senior Living Inc.,4.59,15.969260700389105,0.41,14.25,3.4791417647906546,0.6746738, 6.48 ,6.508, 73.75 Mil ,95530864,$22,$250,1.2047244094488188,1.1732283464566928,4.47,3.81,0.0326,2.20 
FWP,Forward Pharma A/S,8.51,-49.495719844357986,-0.98,21.00,-5.816183295459223,0.7887126, 4.73 ,9.112," -19,356,000.00 ",-30843204,$0.00,$1.07,1.4669884502671953,1.4669884502671953,8.51,5.801,None,N/A 
FWONA,Liberty Media Corporation - Ser,44.8,264.10272373540863,-2.571,-68.50,5.895150083379657,1.6029022, 25.62 ,-3866.962, 12.67 Bil ,11600884736,$258,"$5,441",1.4354373598205703,1.4357577699455304,44.81,31.21,0.0427,1.57 
FWONK,Liberty Media Corporation - Ser,49.23,264.10272373540863,-2.571,-68.50,5.36467039885047,1.7639357, 25.48 ,-4308.967, 12.67 Bil ,12926901248,$258,"$5,441",1.459098992294013,1.459098992294013,49.23,33.74,0.0394,1.57 
FXNC,First National Corporation,22.13,undefined,1.975,N/A,undefined,1.2050992,Not Found!,None, 23.29 Mil ,-5478746,$9.98,$935.91,1.670188679245283,1.585667924528302,21.0101,13.25,0.0055,
FWRD,Forward Air Corporation,86.27,34.74702256809339,0.937,13.16,0.40277063368602517,4.469408, 18.32 ,22.395, 2.68 Bil ,2741960192,$48,$531,1.6191816816816815,1.621246246246246,86.38,53.28,0.0183,4.94 
FYBR,"Frontier Communications Parent,",29.75,undefined,None,N/A,undefined,None, 41.44 ,6.481, 13.30 Bil ,17187393536,$,"$10,854",1.280120481927711,1.2667814113597247,29.44,23.24,None,
FYC,First Trust Small Cap Growth Al,71.51,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.613128806677194,1.6167381006090684,71.67,44.33,,Not Found!
FYT,First Trust Small Cap Value Alp,50.12,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.7111642198702628,1.716285421645613,50.27,29.29,,Not Found!
FYX,First Trust Small Cap Core Alph,91.4,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.6618181818181819,1.6681818181818182,91.75,55,,Not Found!
GACQ,,,,Key Error,,,,Not Found!,, 226.71 Mil ,,$,$15.85,,,,,,
GABC,"German American Bancorp, Inc.",36.82,78.22840466926071,2.611,9.00,2.124617182761019,1.6382796,Not Found!,None, 1.16 Bil ,810012288,$89.6,"$4,699.6",1.415065334358186,1.4231360491929286,37.03,26.02,0.0175,
GACQU,Global Consumer Acquisition Cor,9.97,undefined,None,,undefined,None,Not Found!,None, - ,57381044,$,$15.85,1.0121827411167514,1.0060913705583756,9.91,9.85,None,
GAIN,Gladstone Investment Corporatio,14.65,25.20155642023347,1.28,3.00,1.720242759060305,1.2904906,Not Found!,None, 637.68 Mil ,715361664,$-10.18,$292.65,1.795343137254902,1.803921568627451,14.72,8.16,0.013200001,
GACQW,,,,Key Error,,,,Not Found!,, - ,,$,$15.85,,,,,,
GAIA,"Gaia, Inc.",10.1,1.0863035019455254,0.027,15.00,0.1075548021728243,2.5322998, 13.21 ,18.836, 189.35 Mil ,211583280,$2.00,$37.45,1.1335578002244668,1.0998877665544333,9.8,8.91,0.0788,2.94 
GAINN,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GAMB,,,,Key Error,,,, 118.43 ,, 281.10 Mil ,,$0.00,$13.24,,,,,,23.54 
GAINZ,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GAMCU,Golden Arrow Merger Corp.,9.91,undefined,None,,undefined,None,Not Found!,None, - ,356186048,$,$22.43,1.0322916666666668,1.0260416666666667,9.85,9.6,None,
GAMC,Golden Arrow Merger Corp.,9.69,undefined,None,,undefined,None, -1595.35 ,None, 348.71 Mil ,351445920,$,$22.43,1.02,1.0157894736842106,9.65,9.5,None,
GAMCW,,,,Key Error,,,,Not Found!,, - ,,$,$22.43,,,,,,
GAME,"Engine Media Holdings, Inc.",6.44,undefined,None,,undefined,None,Not Found!,-6.123, 1.80 Bil ,153655280,$143.6,$282.6,1.2432432432432434,1.2181660231660232,6.3101,5.18,None,7.01 
GANX,"Gain Therapeutics, Inc.",7.91,undefined,None,N/A,undefined,None, -8.29 ,-14.366, 51.59 Mil ,77907480,$0.00,$3.96,1.0546666666666666,1.0333333333333334,7.75,7.5,0.0041,14.22 
GALT,Galectin Therapeutics Inc.,3.66,undefined,-0.414,N/A,undefined,10.104167, -7.43 ,None, 197.27 Mil ,204927248,$-25.99,$16.29,2.010989010989011,1.989010989010989,3.62,1.82,0.21540001,N/A 
GAN,GAN Limited,16.95,undefined,None,N/A,undefined,None, -73.07 ,-73.73, 660.62 Mil ,660621760,$-18.57,$31.30,1.2999463149014494,1.3053148247564996,17.02,13.039,0.072,14.14 
GASS,"StealthGas, Inc.",2.71,5.91414785992218,0.254,5.10,2.182342383735122,0.19005553, 7.35 ,7.078, 417.08 Mil ,440697184,$-22.8,$397.0,1.3284313725490196,1.3254411764705882,2.7039,2.04,0.00029999999,0.50 
GBCI,"Glacier Bancorp, Inc.",53.14,100.8473151750973,3.184,10.00,1.8977665633251277,2.2579572,Not Found!,None, 4.43 Bil ,5104273408,$334.0,"$18,134.1",1.7683860232945092,1.7767054908485858,53.39,30.05,0.0228,
GBDC,"Golub Capital BDC, Inc.",15.73,20.55587548638133,0.649,10.00,1.306794372942233,1.0834874,Not Found!,None, 4.64 Bil ,4905634816,$182.8,"$2,151.7",1.2778229082047117,1.2753858651502843,15.7,12.31,0.0078,
GBIO,Generation Bio Co.,24.15,undefined,None,N/A,undefined,None, -11.12 ,-12.251, 993.80 Mil ,1040257792,$-90.82,$57.39,1.2607674236491777,1.2430174889062906,23.81,19.155,0.147,N/A 
GBLI,"Global Indemnity Group, LLC",26.76,63.53634241245136,2.006,10.00,2.3743027807343555,0.5562848, 33.36 ,8.617, 489.83 Mil ,486317600,$27.7,"$1,227.8",1.5731922398589064,1.5390946502057612,26.18,17.01,0.0061000003,
GBLIL,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GBRG,Goldenbridge Acquisition Limite,9.86,undefined,None,,undefined,None, -173.04 ,None, 74.83 Mil ,14434296,$,$10.24,1.0164948453608247,1.0144329896907216,9.84,9.7,None,
GBNH,Greenbrook TMS Inc.,10.66,undefined,None,,undefined,None, -9.15 ,-10.05, 195.97 Mil ,211574672,$-13.73,$55.04,5.33,5.255,10.51,2,None,-0.04 
GBNY,"Generations Bancorp NY, Inc.",10.65,undefined,None,N/A,undefined,None,Not Found!,None, 33.29 Mil ,25887216,$2.08,$337.54,1.1390374331550803,1.1315508021390375,10.58,9.35,0.0052,
GBRGU,Goldenbridge Acquisition Limite,10.43,undefined,None,,undefined,None,Not Found!,None, - ,77734208,$,$10.24,1.0482412060301507,1.0467336683417086,10.415,9.95,None,
GBOX,Greenbox POS,8.5,undefined,None,N/A,undefined,None, -26.89 ,-85.099, 339.88 Mil ,433019488,$-18.36,$6.21,10.897435897435898,10.73076923076923,8.37,0.78,0.0588,38.07 
GBRGW,,,,Key Error,,,,Not Found!,, - ,,$,$10.24,,,,,,N/A 
GBRGR,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GBS,GBS Inc.,3.2,undefined,None,,undefined,None, -8.93 ,None, 64.39 Mil ,33137910,$-9.42,$1.58,1.3109381401065139,1.278164686603851,3.12,2.441,0.023,N/A 
GCAC,Growth Capital Acquisition Corp,9.82,undefined,None,,undefined,None, -1327.75 ,None, 212.44 Mil ,205639408,$0.00,$8.68,1.0282722513089004,1.031413612565445,9.85,9.55,None,N/A 
GCACW,,,,Key Error,,,,Not Found!,, - ,,$0.00,$8.68,,,,,,N/A 
GCACU,Growth Capital Acquisition Corp,10.16,undefined,None,,undefined,None,Not Found!,None, - ,210049408,$0.00,$8.68,1.040983606557377,1.048155737704918,10.23,9.76,None,N/A 
GCBC,"Greene County Bancorp, Inc.",30.18,undefined,2.47,N/A,undefined,1.8785579,Not Found!,None, 132.56 Mil ,112668200,$23.40,"$2,003.74",1.4037209302325582,1.4211627906976745,30.555,21.5,0.0238,
GCMGW,,,,Key Error,,,,Not Found!,, - ,,$,$714.47,,,,,,N/A 
GCMG,GCM Grosvenor Inc.,11.46,undefined,None,N/A,undefined,None,Not Found!,-15.69, 2.27 Bil ,659331712,$,$714.5,1.2733333333333334,1.2555555555555555,11.3,9,0.2068,2.54 
GDEV,,,,Key Error,,,,Not Found!,, - ,,$,$0.00,,,,,,
GBT,"Global Blood Therapeutics, Inc.",28.28,-315.17867704280167,-4.046,37.00,-11.144932002927924,4.872322, -6.4 ,-8.337, 1.56 Bil ,1971582720,$-216.1,$299.2,1.10989010989011,1.0922291993720565,27.83,25.48,0.1892,0.77 
GDEVW,,,,Key Error,,,,Not Found!,, - ,,$,$0.00,,,,,,
GDEN,"Golden Entertainment, Inc.",51.98,-133.53486381322958,-3.319,15.00,-2.568966214182947,8.768081, 9.88 ,20.362, 2.67 Bil ,2481627136,$140.8,"$1,388.0",4.328059950041632,4.254787676935887,51.1,12.01,0.0322,1.46 
GDS,GDS Holdings Limited,56.79,-18.246303501945526,-0.875,3.68,-0.32129430360883127,0.3766811, 29.75 ,10.831, 12.91 Bil ,26562000896,"$-1,212","$5,613",1.1552074857607812,1.0,49.16,49.16,None,1.21 
GDYNW,,,,Key Error,,,,Not Found!,, - ,,$10.42,$30.12,,,,,,N/A 
GDYN,"Grid Dynamics Holdings, Inc.",24.9,undefined,None,N/A,undefined,None, -722.02 ,-102.096, 1.48 Bil ,714362560,$10.4,$30.1,3.772727272727273,3.7742424242424244,24.91,6.6,0.050100002,33.40 
GECCN,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GDRX,"GoodRx Holdings, Inc.",35.39,undefined,None,33.50,undefined,None, -42.37 ,-48.333, 13.81 Bil ,14548807680,$83.7,$762.5,1.3274070740032256,1.3105284873035519,34.94,26.661,0.2702,10.79 
GECC,Great Elm Capital Corp.,3.49,undefined,0.849,N/A,undefined,0.8988187,Not Found!,None, 187.02 Mil ,171136640,$-43.07,$306.12,1.430900228944037,1.4145002263200364,3.45,2.439024,0.0312,
GECCM,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GECCO,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GEG,"Great Elm Group, Inc.",2.38,undefined,None,20.00,undefined,None, 4.74 ,10.543, 75.61 Mil ,120343272,$-19.91,$150.39,1.3222222222222222,1.267611111111111,2.2817,1.8,0.0033000002,-20.35 
GENC,Gencor Industries Inc.,11.62,undefined,0.315,N/A,undefined,1.0436109, 24 ,11, 48.00 Mil ,56284592,$22.70,$13.82,1.1014218009478671,1.09478672985782,11.55,10.55,0.0162,10.14 
GENY,Principal Millennials Index ETF,63.2287,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.3594646312620944,1.3612126424424855,63.31,46.51,,Not Found!
GEOS,Geospace Technologies Corporati,9.68,-82.80645914396888,-1.063,37.00,-8.554386275203397,0.8646249, 11.4 ,13.352, 99.12 Mil ,75146016,$-6.21,$22.31,1.9282868525896415,1.9203187250996019,9.64,5.02,0.0117999995,4.78 
GERN,Geron Corporation,1.35,-6.656498054474709,-0.288,5.00,-4.930739299610895,2.2468352, -3.03 ,-3.467, 296.86 Mil ,306158272,$-78.64,$75.97,1.1250000000000002,1.1166666666666667,1.34,1.2,0.0848,-3.64 
GGGV,,,,Key Error,,,, -68038.43 ,, 138.58 Mil ,,$,$0.37,,,,,,
GFED,"Guaranty Federal Bancshares, In",24.35,undefined,1.59,N/A,undefined,1.1838263,Not Found!,None, 93.16 Mil ,-1901556,$15.49,"$1,105.32",1.7904411764705883,1.788970588235294,24.33,13.6,0.0008,
GGAL,Grupo Financiero Galicia S.A.,10.05,-50.933852140077825,1.25,-32.30,-5.06804498906247,0.0073441784,Not Found!,None," -129,401,999.98 ",-170319757312,$0,"$10,741",1.7150170648464165,1.7081911262798632,10.01,5.86,None,
GGGVU,,,,Key Error,,,,Not Found!,, - ,,$,$0.37,,,,,,
GENE,Genetic Technologies Ltd,3.26,undefined,-0.6,N/A,undefined,2.7666664, -7.46 ,-3.175, 34.24 Mil ,26342084,$-5.23,$1.03,1.1768953068592056,1.147942238267148,3.1798,2.77,None,N/A 
GEVO,"Gevo, Inc.",6,-40.49198443579767,-0.706,25.00,-6.748664072632945,5.548061, -23.97 ,-58.614, 1.01 Bil ,1182595072,$-46.45,$109.55,7.792207792207792,7.8594805194805195,6.0518,0.77,0.113400005,6.32 
GGGVR,,,,Key Error,,,,,,,,Not Found!,Not Found!,,,,,,Not Found!
GGMCW,,,,Key Error,,,,Not Found!,, - ,,$,$21.16,,,,,,N/A 
GGMC,,,,Key Error,,,,Not Found!,, - ,,$,$0.00,,,,,,
GGMCU,Glenfarne Merger Corp.,9.84,undefined,None,,undefined,None,Not Found!,None, - ,345592960,$,$21.16,1.108108108108108,1.1058558558558558,9.82,8.88,None,N/A 
GGPI,"Gores Guggenheim, Inc.",9.85,undefined,None,,undefined,None, -1550.36 ,None, 985.94 Mil ,965909440,$,$64.94,1.0154639175257731,1.0123711340206187,9.82,9.7,None,
GGPIU,"Gores Guggenheim, Inc.",10.25,undefined,None,,undefined,None,Not Found!,None, - ,984612608,$,$64.94,1.0459183673469388,1.040816326530612,10.2,9.8,None,
GGPIW,,,,Key Error,,,,Not Found!,, - ,,$,$64.94,,,,,,
GHACU,Gaming & Hospitality Acquisitio,9.86,undefined,None,,undefined,None,Not Found!,None, - ,37500000,$,$0.56,1.0061224489795917,1.004081632653061,9.84,9.8,None,N/A 
GHAC,Gaming & Hospitality Acquisitio,9.67,undefined,None,,undefined,None,Not Found!,None, 248.09 Mil ,36937500,$,$0.56,1.0062434963579605,1.0,9.61,9.61,None,
GHACW,,,,Key Error,,,,Not Found!,, - ,,$,$0.56,,,,,,N/A 
GHRS,GH Research PLC,21.26,undefined,None,N/A,undefined,None, -955.8 ,None, 1.07 Bil ,1465424000,$0.00,$1.24,1.4098143236074272,1.3919098143236073,20.99,15.08,0.0509,N/A 
GIFI,"Gulf Island Fabrication, Inc.",4.43,-232.39276264591442,-3.385,31.60,-52.45886289975495,0.6354227, -1.11 ,-2.996, 13.99 Mil ,44024744,$-31.0,$38.3,1.6227106227106227,1.6069597069597068,4.387,2.73,0.0069999998,1.84 
GIG,"GigCapital4, Inc.",9.83,undefined,-0.162,,undefined,90.27523,Not Found!,None, 451.66 Mil ,449343680,$,$0.39,1.0282426778242677,1.0271966527196652,9.82,9.56,None,
GIGE,SoFi Gig Economy ETF,35.59,,Key Error,,,None,Not Found!,,Not Found!,,Not Found!,Not Found!,1.368846153846154,1.3663153846153846,35.5242,26,,Not Found!
