TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
GRCL,Gracell Biotechnologies Inc.,12.93,undefined,None,N/A,undefined, -27.95 ,-5.011, 897.21 Mil ,992510336,$,$22.36,1.0335731414868106,12.51,None
GRCY,Greencity Acquisition Corporati,10.15,undefined,None,,undefined, -209.67 ,None, 53.05 Mil ,53046644,$-0.30,$1.50,1.042094455852156,9.74,0.0047
GRCYU,Greencity Acquisition Corporati,10.39,undefined,None,,undefined,Not Found!,None, - ,54466844,$-0.30,$1.50,1.0656410256410258,9.75,None
GRFS,"Grifols, S.A.",18.6,16.661538461538463,0.5415,11.50,0.8957816377171216, 15.53 ,28.035, 21.81 Bil ,33397381120,$868,"$10,407",1.2559081701553005,14.81,None
GRIL,"Muscle Maker, Inc",1.54,undefined,None,,undefined, -2.06 ,-1.975, 19.66 Mil ,18556388,$-8.57,$4.71,1.1755725190839694,1.31,0.0173
GRIN,Grindrod Shipping Holdings Ltd.,7.52,undefined,-2.045,N/A,undefined, 19.08 ,50.947, 483.10 Mil ,482166880,$70.0,$368.1,3.5305164319248825,2.13,0.0001
GRMN,Garmin Ltd.,139.16,118.27369230769234,5.17,6.37,0.849911557255622, 21.5 ,21.091, 25.39 Bil ,24907821056,$948,"$1,515",1.8899904930055684,73.63,0.0136
GRNQ,Greenpro Capital Corp.,1.95,undefined,-0.066,N/A,undefined, -57.19 ,-45.103, 119.68 Mil ,119678928,$-1.57,$6.40,6.9642857142857135,0.28,0.015
GRNV,GreenVision Acquisition Corp,10.18,undefined,None,,undefined, -86.17 ,None, 73.24 Mil ,73256344,$-0.61,$0.33,1.037716615698267,9.81,0.0068
GROW,"U.S. Global Investors, Inc.",7.8,undefined,1.217,N/A,undefined, 210.57 ,-6402.093, 90.53 Mil ,89629296,$-0.19,$7.10,8.125,0.96,0.0111
GRPN,"Groupon, Inc.",45.05,176.5596923076923,-10.067,-19.90,3.9191940578844022, -5.94 ,-19.619, 1.03 Bil ,1014244352,$-117,"$1,304",3.0133779264214047,14.95,0.15890001
GRSV,"Gores Holdings V, Inc.",10.06,undefined,None,,undefined,Not Found!,None, 663.67 Mil ,663663616,$,$0.54,1.041407867494824,9.66,0.0016
GRSVU,"Gores Holdings V, Inc.",10.38,undefined,None,,undefined,Not Found!,None, - ,681382400,$,$0.54,1.041123370110331,9.97,None
GRTS,"Gritstone Oncology, Inc.",9.31,undefined,-2.787,N/A,undefined, -3.06 ,-3.117, 304.89 Mil ,309780032,$-92.62,$54.83,3.6653543307086616,2.54,0.0874
GRTX,"Galera Therapeutics, Inc.",6.62,-7908.790153846156,-173.088,21.20,-1194.6812921217756, -1.32 ,-1.305, 91.60 Mil ,91601488,$-59.99,$77.98,1.0764227642276423,6.15,0.0207
GRVY,"GRAVITY Co., Ltd.",118.47,undefined,8.076,N/A,undefined, 8.77 ,-1.936, 665.23 Mil ,-175289712640,$0.0,$77.2,4.2295608711174575,28.01,None
GRWG,GrowGeneration Corp.,44.04,4.823076923076924,0.11,20.00,0.10951582477468037, 224.68 ,222.79, 2.47 Bil ,2473096704,$-4.6,$37.7,13.672772430922073,3.221,0.0692
GSAQU,Global Synergy Acquisition Corp,10.22,undefined,None,,undefined,Not Found!,None, - ,328352576,$,$0.50,1.0323232323232323,9.9,None
GSBC,"Great Southern Bancorp, Inc.",55.19,101.00923076923077,4.528,6.00,1.8302089285963177,Not Found!,None, 380.82 Mil ,474135040,$37.7,"$4,896.7",1.6919068056407114,32.62,0.0145000005
GSEVU,"Gores Holdings VII, Inc.",10.03,undefined,None,,undefined,Not Found!,None, - ,503000000,$,$0.00,1.0361570247933884,9.68,None
GSHD,"Goosehead Insurance, Inc.",102.82,47.15538461538463,0.51,51.60,0.45862074125057994, 167.62 ,87.014, 3.96 Bil ,1949887744,$14.3,$224.2,2.7595276435856144,37.26,0.0419
GSIT,"GSI Technology, Inc.",6.33,-24.76153846153846,-0.87,10.00,-3.911775428363106, -5.47 ,-5.486, 101.62 Mil ,101620904,$-15.04,$13.11,1.2149712092130518,5.21,0.015800001
GSKY,"GreenSky, Inc.",5.76,4.498461538461539,0.136,13.00,0.7809829059829061, 26.02 ,9.769, 1.73 Bil ,589163648,$-482.7,"$1,698.5",1.8520900321543408,3.11,0.1168
GSM,Ferroglobe PLC,3.62,-49.54615384615385,-1.13,20.00,-13.68678283042924, 85.07 ,41.661, 1.11 Bil ,1078143488,$121,$971,9.049999999999999,0.4,0.0194
GSMG,Glory Star New Media Group Hold,4.01,undefined,None,,undefined, 12.44 ,6.943, 232.41 Mil ,233141040,$0.84,$24.12,1.7822222222222222,2.25,0.0018000001
GT,The Goodyear Tire & Rubber Comp,17.65,-145.35256923076926,-5.359,9.13,-8.23527304423622, 228.11 ,18.484, 9.81 Bil ,9630334976,$468,"$13,247",3.0802792321116925,5.73,0.0654
GTBP,"GT Biopharma, Inc.",9.9,undefined,-6.453,N/A,undefined, -13.97 ,-51.559, 348.54 Mil ,348537312,$-7.26,$35.09,4.852941176470589,2.04,0.027
GTEC,Greenland Technologies Holding ,8.3,undefined,None,14.00,undefined, 11.5 ,12.402, 138.23 Mil ,113396200,$2.70,$81.32,5.060975609756098,1.64,0.0505
GTH,Genetron Holdings Limited,20.84,undefined,None,N/A,undefined, -3.87 ,-2.203, 1.68 Bil ,489426752,$-10.98,$42.41,2.3078626799557034,9.03,None
GTHX,"G1 Therapeutics, Inc.",22.68,undefined,-2.62,N/A,undefined, -7.84 ,-8.062, 754.47 Mil ,773078720,$-83.74,$51.20,2.1497630331753554,10.55,0.2734
GTIM,Good Times Restaurants Inc.,4.68,-58.28307692307693,-0.984,30.00,-12.45364891518738, -55.99 ,13.621, 126.93 Mil ,126930640,$6.8,$81.3,10.399999999999999,0.45,0.0045
GTPAU,"Gores Technology Partners, Inc.",10.19,undefined,None,,undefined,Not Found!,None, - ,70251504,$,$0.42,1.0220661985957873,9.97,None
GTPBU,"Gores Technology Partners II, I",10.04,undefined,None,,undefined,Not Found!,None, - ,100775000,$,$0.44,1.0131180625630676,9.91,None
GTYH,"GTY Technology Holdings, Inc.",5.68,undefined,-0.823,N/A,undefined, -18.46 ,-16.543, 323.05 Mil ,323049280,$-16.00,$122.64,2.6296296296296293,2.16,0.0306
GURE,"Gulf Resources, Inc.",5.25,-36.892307692307696,-0.872,19.00,-7.027106227106228, -4.68 ,-39.216," -30,831,000.00 ",-30830194,$-12.41,$17.01,1.7269736842105263,3.04,0.0002
GVP,"GSE Systems, Inc.",1.46,-66.80000000000001,-0.52,75.00,-45.753424657534254, -15.9 ,-34.755, 40.19 Mil ,41324276,$0.78,$28.69,1.6222222222222222,0.9,0.0036000002
GWAC,Good Works Acquisition Corp.,10.07,undefined,None,,undefined, -1434.73 ,None, 215.21 Mil ,215282752,$,$0.13,1.0381443298969073,9.7,0.0064999997
GWGH,"GWG Holdings, Inc",6.75,34.6823076923077,0.791,20.00,5.13811965811966, -12.14 ,None, 2.42 Bil ,3643501056,$-175.3,"$3,217.7",1.0384615384615385,6.5,0.0126
GWPH,GW Pharmaceuticals Plc,218.47,-479.67738461538465,-1.857,159.40,-2.1956212963582398, -148.2 ,-164.217, 6.10 Bil ,6405760512,$-55.4,$198.4,2.509130584587114,87.07,None
GWRS,"Global Water Resources, Inc.",16.96,1.7715384615384617,0.049,15.00,0.10445391872278666, 30.18 ,29.314, 491.05 Mil ,479749504,$5.44,$251.26,1.7394871794871796,9.75,0.0049
GXGX,GX Acquisition Corp.,10.1,undefined,None,,undefined, -86.02 ,None, 363.01 Mil ,363013440,$-1.18,$14.22,1.031664964249234,9.79,0.0074
GXGXU,GX Acquisition Corp.,11.23,undefined,None,,undefined,Not Found!,None, - ,368644832,$-1.18,$14.22,1.137791286727457,9.87,None
GXIIU,GX Acquisition Corp. II,9.99,undefined,None,,undefined,Not Found!,None, - ,74700000,$,$0.08,1.0277777777777777,9.72,None
GYRO,"Gyrodyne , LLC",13.5,undefined,-2.531,N/A,undefined,Not Found!,-14.318, 19.85 Mil ,44110424,$-2.39,$21.34,1.037663335895465,13.01,0.0014
HA,"Hawaiian Holdings, Inc.",24.2,428.6563384615385,-11.083,-33.64,17.713071837253658, -3.46 ,-6.56, 2.29 Bil ,2185657344,$-416.0,"$3,377.9",2.347235693501455,10.31,0.0475
HAAC,Health Assurance Acquisition Co,10.25,undefined,None,,undefined,Not Found!,None, 565.58 Mil ,540582528,$,$0.04,1.023976023976024,10.01,None
HAACU,Health Assurance Acquisition Co,10.79,undefined,None,,undefined,Not Found!,None, - ,568145024,$,$0.04,1.0630541871921182,10.15,None
HAFC,Hanmi Financial Corporation,19.59,34.92923076923077,1.376,8.00,1.7830133113440925,Not Found!,None, 505.50 Mil ,554082176,$55.8,"$5,624.8",2.7398601398601397,7.15,0.0176
HAIN,"The Hain Celestial Group, Inc.",41.94,18.880000000000003,0.295,33.10,0.4501669051025275, 39.59 ,19.865, 4.42 Bil ,4532375040,$183,$811,1.6979757085020242,24.7,0.0465
HALL,"Hallmark Financial Services, In",3.95,-97.95046153846155,-5.053,4.10,-24.79758519961052, -0.73 ,-1.605, 75.78 Mil ,91639320,$-71.0,"$1,314.6",1.7324561403508774,2.28,0.019
HALO,"Halozyme Therapeutics, Inc.",49.3,73.5,0.91,44.00,1.490872210953347, 47.45 ,45.942, 7.26 Bil ,6700161536,$53.0,$428.9,2.9788519637462234,16.55,0.063
HAPP,Happiness Biotech Group Limited,1.71,undefined,0.797,N/A,undefined, 0.29 ,0.263, 2.89 Mil ,2631620,$9.62,$5.88,1.049079754601227,1.63,0.0248
HARP,"Harpoon Therapeutics, Inc.",20.51,undefined,-1.994,N/A,undefined, -11.24 ,-11.212, 552.88 Mil ,552190464,$-9.30,$117.75,1.9440758293838862,10.55,0.035
HAS,"Hasbro, Inc.",98.48,63.304615384615396,1.62,16.90,0.6428169718177843, 21.63 ,17.651, 17.05 Bil ,17521444864,$851,"$7,882",1.6358803986710964,60.2,0.0404
HAYN,"Haynes International, Inc.",27.7,-63.182307692307695,-1.441,20.00,-2.2809497361843936, -325.88 ,-3541.974, 310.24 Mil ,304609760,$39.4,$256.5,1.8116415958142578,15.29,0.0269
HBAN,Huntington Bancshares Incorpora,14.46,6.74076923076923,0.69,-2.15,0.46616661346951793,Not Found!,None, 19.18 Bil ,17896638464,"$1,204","$110,045",2.0686695278969958,6.99,0.0431
HBANN,Huntington Bancshares Incorpora,25.89,undefined,0.69,,undefined,,None,,29523177472,Not Found!,Not Found!,1.138021978021978,22.75,None
HBANO,Huntington Bancshares Incorpora,25.42,undefined,0.69,,undefined,,None,,29045096448,Not Found!,Not Found!,1.061865575003133,23.939,None
HBCP,"Home Bancorp, Inc.",37.05,undefined,2.85,N/A,undefined,Not Found!,None, 170.84 Mil ,175328608,$46.9,"$2,270.0",1.9738945125199785,18.77,0.0139
HBIO,"Harvard Bioscience, Inc.",6.51,-5.7492307692307705,-0.202,10.00,-0.883138367009335, 60.96 ,40.051, 315.20 Mil ,314520064,$8.2,$79.6,3.1601941747572813,2.06,0.021300001
HBMD,"Howard Bancorp, Inc.",15.89,undefined,-0.762,N/A,undefined,Not Found!,None, 468.98 Mil ,485153632,$59.51,"$2,243.36",1.8827014218009481,8.44,0.018099999
HBNC,"Horizon Bancorp, Inc.",18.18,undefined,1.55,N/A,undefined,Not Found!,None, 1.04 Bil ,1139326208,$72.9,"$5,194.4",2.2925598991172764,7.93,0.014199999
HBP,"Huttig Building Products, Inc.",4.45,-1.211538461538462,-0.035,14.00,-0.27225583405358694, 31.13 ,13.097, 248.99 Mil ,248838752,$40.9,$209.3,6.544117647058823,0.68,0.0119
HBT,"HBT Financial, Inc.",17.05,undefined,3.478,N/A,undefined,Not Found!,None, 240.07 Mil ,278991328,$29.4,"$3,302.7",1.7433537832310841,9.78,0.0172
HCAP,Harvest Capital Credit Corporat,8.82,-8.141538461538461,-0.392,5.00,-0.923076923076923,Not Found!,None, 108.85 Mil ,108844600,$27.96,$67.73,2.9597315436241614,2.98,0.0022
HCAQ,HealthCor Catalio Acquisition C,9.98,undefined,None,,undefined,Not Found!,None, 255.30 Mil ,255300464,$,$0.03,1.0527426160337552,9.48,0.00090000004
HCAR,Healthcare Services Acquisition,9.72,undefined,None,,undefined,Not Found!,None, 403.65 Mil ,403685664,$,$0.05,1.0125000000000002,9.6,0.0011
HCARU,Healthcare Services Acquisition,10.08,undefined,None,,undefined,Not Found!,None, - ,414863648,$,$0.05,1.018181818181818,9.9,None
HCAT,"Health Catalyst, Inc",52.91,undefined,-28.305,N/A,undefined, -28.06 ,-37.613, 2.35 Bil ,2254699264,$-36.6,$301.6,2.2399559713813977,23.621,0.173
HCCC,Healthcare Capital Corp.,9.76,undefined,None,,undefined,Not Found!,None, 333.94 Mil ,333939360,$,$0.14,1.0193211488250653,9.575,None
HCCCU,Healthcare Capital Corp.,10.01,undefined,None,,undefined,Not Found!,None, - ,344093760,$,$0.02,1.0266666666666666,9.75,None
HCCI,"Heritage-Crystal Clean, Inc.",27.38,18.43846153846154,0.51,15.00,0.6734281058605384, 17.17 ,19.473, 730.70 Mil ,730702784,$21.1,$184.2,2.173015873015873,12.6,0.0299
HCDI,"Harbor Custom Development, Inc.",3.11,undefined,None,,undefined, -29.49 ,-23.051, 70.34 Mil ,66175824,$2.61,$27.20,1.1870229007633586,2.62,0.0108
HCIC,Hennessy Capital Investment Cor,9.75,undefined,None,,undefined,Not Found!,None, - ,61875000,$,$0.23,1.015625,9.6,None
HCICU,Hennessy Capital Investment Cor,10.03,undefined,None,,undefined,Not Found!,None, - ,63263752,$,$0.23,1.0203458799593081,9.83,None
HCII,Hudson Executive Investment Cor,9.81,undefined,None,,undefined,Not Found!,None, - ,56137500,$,$0.37,1.0,9.81,None
HCIIU,Hudson Executive Investment Cor,9.95,undefined,None,,undefined,Not Found!,None, - ,55800000,$,$0.37,1.0353798126951093,9.61,None
HCKT,"The Hackett Group, Inc.",17.07,5.584615384615386,0.165,13.50,0.32715965932134655, 36.2 ,19.129, 474.92 Mil ,472934112,$42.2,$51.7,1.5447963800904976,11.05,0.016
HCM,Hutchison China MediTech Limite,29.75,50.12307692307694,-0.9,-44.70,1.6848093083387206, -20.81 ,-20.811, 4.07 Bil ,3966641920,$-81.6,$205.2,1.6817410966647823,17.69,None
HCSG,"Healthcare Services Group, Inc.",31.17,37.126923076923084,1.379,9.00,1.1911107820636215, 14.76 ,17.174, 2.13 Bil ,2147668992,$213,$305,1.5546134663341646,20.05,0.2067
HDSN,"Hudson Technologies, Inc.",1.9,-7.2261538461538475,-0.122,30.00,-3.8032388663967622, 13.48 ,14.867, 175.70 Mil ,178400816,$10.2,$121.0,2.7142857142857144,0.7,0.0175
HEAR,Turtle Beach Corporation,27.75,89.33076923076925,2.37,16.00,3.21912681912682, 7.01 ,7.074, 408.05 Mil ,388840736,$45.4,$87.1,4.727427597955707,5.87,0.0979
HEC,Hudson Executive Investment Cor,9.94,undefined,None,,undefined,Not Found!,None, 511.12 Mil ,511146624,$,$0.01,1.0354166666666667,9.6,0.0469
HECCU,Hudson Executive Investment Cor,10.5,undefined,None,,undefined,Not Found!,None, - ,535469120,$,$0.01,1.0758196721311475,9.76,None
HEES,"H&E Equipment Services, Inc.",37.82,-41.44000000000001,-0.91,21.10,-1.095716552088842, 8.77 ,17.004, 2.52 Bil ,2497262336,$151,"$1,742",3.1996615905245345,11.82,0.0226
HELE,Helen of Troy Limited,229.71,275.9058461538462,9.012,11.40,1.2011050722817735, 19.8 ,17.432, 5.85 Bil ,5863573504,$396,"$1,101",1.759016770043648,130.59,0.16450001
HEPA,"Hepion Pharmaceuticals, Inc.",1.68,undefined,-10.333,N/A,undefined, -4.61 ,-4.465, 93.61 Mil ,89795864,$-16.16,$8.13,1.3333333333333333,1.26,0.0395
HERAU,FTAC Hera Acquisition Corp.,10.02,undefined,None,,undefined,Not Found!,None, - ,None,$,$0.02,1.012121212121212,9.9,None
HFBL,"Home Federal Bancorp, Inc. of L",15.9,undefined,1.357,N/A,undefined,Not Found!,None," -21,431,000.00 ",-23766000,$-9.59,$483.93,1.5142857142857142,10.5,0.00029999999
HFFG,HF Foods Group Inc.,6.57,undefined,-6.584,,undefined, -1.46 ,25.194, 473.17 Mil ,472605600,$43.5,$219.5,1.3035714285714286,5.04,0.072
HFWA,Heritage Financial Corporation,26.87,39.34615384615385,1.65,7.00,1.4643153645758782,Not Found!,None, 297.19 Mil ,144068720,$63.3,"$5,794.9",1.8341296928327646,14.65,0.048699997
HGBL,Heritage Global Inc.,2.91,undefined,0.3,N/A,undefined, 12.77 ,31.207, 81.92 Mil ,81918736,$9.14,$14.61,3.5487804878048785,0.82,0.0013
HGEN,"Humanigen, Inc.",15.36,-78.24923076923078,-2.422,12.50,-5.094350961538463, -9.76 ,None, 860.38 Mil ,781028096,$-69.85,$22.76,4.517647058823529,3.4,0.524
HGSH,"China HGS Real Estate, Inc.",2.17,undefined,0.068,N/A,undefined, 61.52 ,-116.614, 164.78 Mil ,163654368,$0.37,$195.60,3.2878787878787876,0.66,0.0014
HHR,HeadHunter Group PLC,35.33,6.201600000000001,0.442,0.62,0.17553354090008494, 32.12 ,2.068, 1.93 Bil ,7058531840,$47.7,$236.4,2.479298245614035,14.25,None
HIBB,"Hibbett Sports, Inc.",71.58,105.31076923076924,4.36,7.20,1.4712317579040128, 9.89 ,6.532, 1.26 Bil ,1231122816,$135,$404,6.396782841823057,11.19,0.2495
HIFS,Hingham Institution for Savings,298.48,undefined,29.703,N/A,undefined,Not Found!,None, 811.46 Mil ,877795136,$44.06,"$2,564.15",2.210308056872038,135.04,0.0105
HIHO,Highway Holdings Limited,3.44,undefined,0.164,N/A,undefined, 6.1 ,9.622, 8.13 Mil ,8149800,$0.00,$5.53,1.911111111111111,1.8,0.0047999998
HIIIU,Hudson Executive Investment Cor,10.03,undefined,None,,undefined,Not Found!,None, - ,125125000,$,$0.28,1.0308324768756423,9.73,None
HIMX,"Himax Technologies, Inc.",12.97,14.07,0.273,25.00,1.084811102544333, 28.9 ,28.487, 2.38 Bil ,2234494464,$96.7,$424.6,4.615658362989324,2.81,None
HJLI,"Hancock Jaffe Laboratories, Inc",6.13,undefined,-7.544,N/A,undefined, -5.45 ,-4.832, 45.80 Mil ,43673352,$-7.86,$3.44,1.1045045045045045,5.55,0.056599997
HLAHU,Hamilton Lane Alliance Holdings,9.99,undefined,None,,undefined,Not Found!,None, - ,306949504,$,$0.10,1.009090909090909,9.9,None
HLG,Hailiang Education Group Inc.,51.75,undefined,2.611,N/A,undefined, 9.81 ,-0.411, 1.09 Bil ,-286790592,$-29.1,$197.2,1.3986486486486487,37,None
HLIO,"Helios Technologies, Inc.",70.47,32.66584615384616,1.966,2.30,0.4635425876805188, 35.83 ,23.606, 2.76 Bil ,2787762432,$93.1,$689.2,2.427488804684809,29.03,0.0197
HLIT,Harmonic Inc.,7.67,-12.96276923076923,-0.302,19.40,-1.6900611774145018, 869.08 ,19.46, 868.22 Mil ,859642560,$7.0,$333.2,1.7044444444444444,4.5,0.1311
HLNE,Hamilton Lane Incorporated,90.47,89.51692307692309,2.476,15.00,0.989465271105594, 29.21 ,22.373, 5.02 Bil ,3297301504,$141.6,$416.0,1.6878731343283582,53.6,0.039
HLXA,Helix Acquisition Corp.,10.03,undefined,None,,undefined,Not Found!,None, 152.81 Mil ,148843312,$,$0.08,1.0,10.03,0.00090000004
HMCOU,HumanCo Acquisition Corp.,10.27,undefined,None,,undefined,Not Found!,None, - ,398212512,$,$0.08,1.011822660098522,10.15,None
HMHC,Houghton Mifflin Harcourt Compa,8.42,-79.44230769230771,-3.825,5.00,-9.434953407637495, -8.82 ,-77.057, 1.63 Bil ,1614041088,$64,"$1,931",8.174757281553397,1.03,0.0374
HMNF,"HMN Financial, Inc.",20.47,undefined,2.657,N/A,undefined,Not Found!,None, 10.98 Mil ,-22102394,$16.21,$806.33,1.5673813169984685,13.06,0.0050999997
HMPT,Home Point Capital Inc.,9.52,undefined,None,114.94,undefined,Not Found!,8.332, 5.09 Bil ,7183527936,$,"$6,451",1.0519337016574584,9.05,0.0218
HMST,"HomeStreet, Inc.",41.84,82.74615384615386,3.47,7.00,1.9776805412560672,Not Found!,None, 1.31 Bil ,1357801984,$-28.8,"$6,519.3",2.1500513874614593,19.46,0.0392
HMTV,"Hemisphere Media Group, Inc.",12.81,undefined,-0.031,N/A,undefined, 12.65 ,10.462, 582.64 Mil ,583901184,$53.6,$270.4,1.6767015706806283,7.64,0.0078
HNNA,"Hennessy Advisors, Inc.",9.44,undefined,0.948,N/A,undefined, 5.76 ,5.781, 59.22 Mil ,59223404,$10.19,$15.40,1.3485714285714285,7,0.0276
HNRG,Hallador Energy Company,1.91,undefined,-0.201,N/A,undefined, 4.44 ,4.342, 194.80 Mil ,199404144,$31.9,$198.9,3.183333333333333,0.6,0.013200001
HOFT,Hooker Furniture Corporation,34.42,-34.71923076923077,-0.885,17.00,-1.0086935145040896, -53.23 ,10.973, 385.98 Mil ,384068384,$67.1,$94.8,2.760224538893344,12.47,0.0577
HOFV,Hall of Fame Resort & Entertain,3.5,undefined,None,N/A,undefined, -10.34 ,-19.959, 455.20 Mil ,413035744,$-29.68,$126.65,3.2110091743119265,1.09,0.1318
HOL,Holicity Inc.,10.05,undefined,None,,undefined,Not Found!,None, 384.52 Mil ,384884576,$,$0.02,1.0551181102362206,9.525,None
HOLI,Hollysys Automation Technologie,12.85,41.77273846153847,1.116,15.83,3.2507967674349003, 1.39 ,0.999, 127.68 Mil ,111858024,$110.2,$478.1,1.3072227873855544,9.83,0.002
HOLUU,Holicity Inc.,11.1,undefined,None,,undefined,Not Found!,None, - ,405884576,$,$0.02,1.2117903930131004,9.16,None
HOLX,"Hologic, Inc.",74.68,153.65699999999998,5.265,10.47,2.0575388323513653, 9.38 ,9.345, 20.82 Bil ,21188483072,"$1,263","$4,282",2.004294149221686,37.26,0.0301
HOMB,"Home BancShares, Inc.",26.88,38.4023076923077,1.849,5.00,1.4286572802197806,Not Found!,None, 4.14 Bil ,3087100928,$280.2,"$13,793.0",2.4911955514365154,10.79,0.034
HONE,"HarborOne Bancorp, Inc.",14.27,undefined,0.82,N/A,undefined,Not Found!,None, 808.88 Mil ,748178368,$-32.7,"$3,787.3",2.065123010130246,6.91,0.0161
HOOK,HOOKIPA Pharma Inc.,12.35,-34.641384615384624,-1.693,4.80,-2.804970414201184, -6.03 ,-4.795, 235.68 Mil ,235624512,$-41.71,$31.69,1.7468175388967466,7.07,0.0699
HOPE,"Hope Bancorp, Inc.",14.92,22.846153846153847,0.9,8.00,1.5312435553722417,Not Found!,None, 2.15 Bil ,2154541824,$160.9,"$15,052.9",2.122332859174964,7.03,0.044099998
HOTH,"Hoth Therapeutics, Inc.",1.52,undefined,-0.582,N/A,undefined, -4.13 ,-4.13, 30.23 Mil ,30155812,$-6.30,$0.60,1.027027027027027,1.48,0.070700005
HPK,"HighPeak Energy, Inc.",7.59,undefined,None,,undefined, -57.44 ,-86.355, 687.17 Mil ,684366080,$,$58.05,1.807142857142857,4.2,None
HQI,"HireQuest, Inc.",19.01,undefined,-0.116,N/A,undefined, 38.01 ,35.49, 238.64 Mil ,238091520,$9.12,$12.73,3.4129263913824057,5.57,0.0015
HQY,"HealthEquity, Inc.",73.43,3.899538461538462,0.119,12.80,0.05310552174231869, 44.21 ,34.925, 6.85 Bil ,6842139136,$84.7,"$1,331.7",1.6647018816594878,44.11,0.0511
HRMY,"Harmony Biosciences Holdings, I",28,undefined,None,N/A,undefined, 60.96 ,57.545, 1.57 Bil ,1566557568,$-3.0,$329.9,1.0562052055827988,26.51,0.037100002
HROW,"Harrow Health, Inc.",7.76,-4.700000000000001,-0.13,15.00,-0.6056701030927837, 58.8 ,68.717, 205.24 Mil ,192062912,$-2.09,$30.65,2.1377410468319558,3.63,0.063
HRTX,"Heron Therapeutics, Inc.",18.08,-215.72923076923078,-2.504,47.50,-11.93192648059905, -6.27 ,-6.684, 1.40 Bil ,1468568832,$-191.63,$117.06,1.4440894568690095,12.52,0.2807
HRZN,Horizon Technology Finance Corp,15.86,7.53923076923077,0.363,5.00,0.4753613347560385,Not Found!,None, 471.29 Mil ,471291040,$-25.28,$194.56,2.030729833546735,7.81,0.0217
HSAQ,Health Sciences Acquisitions Co,10.36,undefined,None,,undefined,Not Found!,None, 214.73 Mil ,214743184,$,$0.36,1.036,10,0.0007
HSIC,"Henry Schein, Inc.",72.73,99.37509230769233,2.817,14.43,1.3663562808702368, 16.21 ,16.272, 11.78 Bil ,11906557952,$550,"$3,788",1.5481055768412093,46.98,0.0376
HSII,Heidrick & Struggles Internatio,37.32,-55.61384615384617,-1.954,10.00,-1.4901888036936273, 11.34 ,8.932, 528.59 Mil ,523123296,$16.0,$520.2,2.0641592920353986,18.08,0.0143
HSKA,Heska Corporation,176.27,-85.76,-1.664,25.00,-0.4865263516196744, 470.94 ,154.33, 1.87 Bil ,1697165184,$-1.3,$112.8,3.1950335327170563,55.17,0.0475
HSON,"Hudson Global, Inc.",17.21,-10.253846153846156,-0.43,7.00,-0.5958074464756627, -8.56 ,-8.541, 21.11 Mil ,21069574,$-1.4,$11.1,2.0536992840095465,8.38,0.0004
HST,Host Hotels,17.09,-59.04,-1.04,28.40,-3.454651843183148, -154 ,-63.56, 16.02 Bil ,16080679936,$-806,"$6,564",1.8863134657836644,9.06,0.0715
HSTM,"HealthStream, Inc.",22.27,13.87692307692308,0.44,12.00,0.6231218265344894, 14.94 ,19.716, 688.13 Mil ,690203520,$17.1,$166.3,1.2406685236768802,17.95,0.074099995
HSTO,Histogen Inc.,1.02,undefined,None,38.00,undefined, -2.77 ,-2.945, 34.08 Mil ,34210128,$-9.51,$8.10,1.36,0.75,None
HTBI,"HomeTrust Bancshares, Inc.",25.44,30.10615384615385,1.186,8.00,1.1834179970972425,Not Found!,None, 452.43 Mil ,639093312,$-97.5,"$3,275.2",2.107705053852527,12.07,0.0125
