TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE),ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),TOTAL LIABILITIES (MIL),PRICE/FIFTY TWO WEEK LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT
GLSI,"Greenwich LifeSciences, Inc.",39.8,undefined,None,N/A,undefined, -245.96 ,-259.609, 480.34 Mil ,482921280,$0.00,$1.05,12.20110361741263,3.262,0.0794
GLUU,Glu Mobile Inc.,12.49,4.263917525773196,0.12,15.00,0.3413865112708724, 68.89 ,65.197, 1.88 Bil ,1858386560,$69.0,$236.8,2.270909090909091,5.5,0.0674
GLTO,"Galecto, Inc.",5.91,undefined,None,47.60,undefined, 0.27 ,None," -12,360,000.00 ",-13369573,$-28.35,$6.11,1.0068143100511073,5.87,0.0063
GLYC,"GlycoMimetics, Inc.",2.59,undefined,-1.116,N/A,undefined, 0.01 ,0.017," -1,245,000.00 ",-848104,$-39.31,$14.61,1.182648401826484,2.19,0.0339
GMAB,Genmab A/S,37.03,undefined,None,27.00,undefined, 21.65 ,1.289, 21.71 Bil ,8462671872,$945,$331,1.7641734159123394,20.99,None
GMBL,Esports Entertainment Group Inc,12.9,undefined,-1.329,N/A,undefined, -21.18 ,-18.961, 262.46 Mil ,218557840,$-8.40,$11.54,5.375,2.4,0.0728
GMBT,Queen's Gambit Growth Capital,9.79,undefined,None,,undefined,Not Found!,None, 422.63 Mil ,421762496,$,$0.02,1.0240585774058577,9.56,None
GMBTU,Queen's Gambit Growth Capital,10.1,undefined,None,,undefined,Not Found!,None, - ,435993760,$,$0.02,1.0171198388721048,9.93,None
GMDA,Gamida Cell Ltd.,7.55,undefined,-1.663,N/A,undefined, -4.97 ,-5.29, 336.58 Mil ,327701152,$-60.43,$56.75,2.6964285714285716,2.8,0.031
GMIIU,"Gores Metropoulos II, Inc.",10.25,undefined,None,,undefined,Not Found!,None, - ,117990000,$,$0.46,1.0448521916411824,9.81,None
GNACU,Group Nine Acquisition Corp.,10.11,undefined,None,,undefined,Not Found!,None, - ,291237504,$,$0.19,1.0337423312883436,9.78,None
GNCA,"Genocea Biosciences, Inc.",2.65,undefined,-1.112,N/A,undefined, -2.02 ,-1.85, 83.25 Mil ,85928976,$-44.24,$89.51,1.6060606060606062,1.65,0.0375
GNFT,GENFIT S.A.,4.28,undefined,-3.147,,undefined, -2.55 ,-2.841, 219.01 Mil ,210092448,$-118.33,$261.28,1.1790633608815428,3.63,None
GNLN,"Greenlane Holdings, Inc.",4.56,undefined,-1.215,N/A,undefined, -2.51 ,-3.174, 112.63 Mil ,110181048,$-14.6,$53.4,2.7305389221556884,1.67,0.0788
GNOG,"Golden Nugget Online Gaming, In",14.9,undefined,None,N/A,undefined, -53.5 ,47.722, 1.25 Bil ,1375313536,$,$55.59,1.5282051282051283,9.75,None
GNPX,"Genprex, Inc.",3.84,undefined,-0.505,N/A,undefined, -8.04 ,-7.741, 141.03 Mil ,138863088,$-16.27,$0.45,1.9692307692307691,1.95,0.1076
GNRS,Greenrose Acquisition Corp.,9.97,undefined,None,,undefined, -137.44 ,None, 219.61 Mil ,218958368,$-1.21,$1.40,1.0374609781477628,9.61,0.003
GNRSU,Greenrose Acquisition Corp.,10.55,undefined,None,,undefined,Not Found!,None, - ,232822896,$-1.21,$1.40,1.0910031023784903,9.67,None
GNSS,Genasys Inc.,6.85,undefined,None,15.00,undefined, 33.23 ,38.472, 204.16 Mil ,212906464,$9.89,$17.95,2.133956386292835,3.21,0.028099999
GNTX,Gentex Corporation,35.74,55.37059793814433,1.507,15.80,1.5492612741506526, 16.23 ,15.266, 8.23 Bil ,8145208832,$413,$234,1.6171945701357466,22.1,0.0162
GNTY,"Guaranty Bancshares, Inc.",39.03,undefined,2.604,N/A,undefined,Not Found!,None, 476.23 Mil ,154892896,$36.6,"$2,468.2",1.827247191011236,21.36,0.0241
GNUS,"Genius Brands International, In",1.84,undefined,-2.82,N/A,undefined, -1.14 ,-26.068, 461.81 Mil ,455433856,$-7.85,$15.00,8.363636363636363,0.22,0.16280001
GO,Grocery Outlet Holding Corp.,40.35,0.20079725085910655,0.008,8.10,0.0049763878775491086, 31.19 ,30.934, 5.14 Bil ,5117344768,$50,"$1,563",1.2684690348946872,31.81,0.0866
GOCO,"GoHealth, Inc.",12.23,undefined,None,81.00,undefined, 147.77 ,47.586, 5.08 Bil ,2479511296,$-128.7,$709.6,1.2454175152749491,9.82,0.099700004
GOEV,Canoo Inc.,8.98,undefined,None,N/A,undefined, -152.08 ,-7.532, 1.57 Bil ,1450637184,USD,USD127.95,1.0539906103286385,8.52,None
GOGO,Gogo Inc.,11.27,-85.00845360824744,-3.039,10.00,-7.542897392036153, 155.94 ,19.392, 2.00 Bil ,1755298176,$-141.7,"$1,314.7",8.473684210526315,1.33,0.19389999
GOGL,Golden Ocean Group Limited,8.52,-12.060384879725085,-0.961,-0.20,-1.4155381314231321, 1555.04 ,17.825, 2.88 Bil ,2793954560,$115.4,"$1,352.3",3.16728624535316,2.69,0.013200001
GOOD,Gladstone Commercial Corporatio,20.74,1.9731958762886597,0.09,6.00,0.09513962759347444, 14.79 ,17.343, 1.44 Bil ,1569679872,$65.5,$881.9,1.5844155844155843,13.09,0.0154
GOODM,Gladstone Commercial Corporatio,25.32,undefined,0.09,,undefined,,19.151,,1733340672,Not Found!,Not Found!,1.4051054384017758,18.02,None
GOOG,Alphabet Inc.,2307.12,2255.4926941580757,58.613,16.95,0.9776226178777332, 24.04 ,26.346, 1.49 Til ,1446492241920,"$42,843","$97,072",1.9514984393899664,1182.23,None
GOOGL,Alphabet Inc.,2290.98,2255.4926941580757,58.613,16.95,0.984509988807443, 23.98 ,26.148, 1.49 Til ,1435611561984,"$42,843","$97,072",1.946043746018263,1177.25,0.0139
GOSS,"Gossamer Bio, Inc.",8.7,-73.57888659793815,-3.552,5.20,-8.457343287119329, -1.45 ,-1.43, 328.19 Mil ,299216896,$-201.24,$218.75,1.0984848484848484,7.92,0.1886
GOVX,"GeoVax Labs, Inc.",4.95,undefined,-2.138,N/A,undefined, -7.79 ,-7.741, 21.78 Mil ,21651924,$-2.75,$0.83,1.93359375,2.56,0.1086
GP,GreenPower Motor Company Inc.,19.33,undefined,None,,undefined, -74.47 ,-74.562, 380.88 Mil ,382635840,$-10.09,$2.86,2.3515815085158147,8.22,None
GPACU,Global Partner Acquisition Corp,9.93,undefined,None,,undefined,Not Found!,None, - ,372375008,$42.12,$394.48,1.0184615384615385,9.75,None
GPP,Green Plains Partners LP,11.99,61.89786941580756,1.742,15.00,5.162457832844668, 7.84 ,7.77, 415.22 Mil ,413950976,$47.63,$151.78,2.814553990610329,4.26,0.0049
GPRE,"Green Plains, Inc.",27,-111.60804123711343,-3.141,15.00,-4.133631156930127, -39.97 ,2904.093, 1.71 Bil ,1449142272,$-12,$802,6.852791878172589,3.94,0.2408
GPRO,"GoPro, Inc.",11.76,-12.587628865979385,-0.45,10.00,-1.0703766042499476, -77.84 ,942.315, 1.76 Bil ,1735744256,$88.9,$555.4,4.7228915662650595,2.49,0.1274
GRAY,"Graybug Vision, Inc.",4.89,undefined,None,N/A,undefined, -0.38 ,-0.267, 10.04 Mil ,7872082,$-26.02,$7.01,1.0316455696202531,4.74,0.1409
GRBK,"Green Brick Partners, Inc.",26.09,34.61454295532647,2.24,1.72,1.3267360274176494, 11.78 ,12.268, 1.52 Bil ,1547459456,$32.2,$339.4,3.8480825958702063,6.78,0.081599995
GRCL,Gracell Biotechnologies Inc.,12.4,undefined,None,N/A,undefined, -32.41 ,-5.081, 932.72 Mil ,979676032,$,$22.22,1.0205761316872428,12.15,None
GRCY,Greencity Acquisition Corporati,10.08,undefined,None,,undefined, -210.3 ,None, 53.21 Mil ,53099244,$-0.30,$1.50,1.0349075975359343,9.74,0.0055
GRCYU,Greencity Acquisition Corporati,10.37,undefined,None,,undefined,Not Found!,None, - ,54466844,$-0.30,$1.50,1.0635897435897435,9.75,None
GRFS,"Grifols, S.A.",18.17,16.43573883161512,0.5435,11.50,0.9045535955759558, 15.48 ,27.541, 21.79 Bil ,32808675328,$868,"$10,407",1.2268737339635383,14.81,None
GRIL,"Muscle Maker, Inc",1.65,undefined,None,,undefined, -2.06 ,-2.137, 19.59 Mil ,20077330,$-8.57,$4.71,1.2595419847328244,1.31,0.0053
GRIN,Grindrod Shipping Holdings Ltd.,7.96,undefined,-2.045,N/A,undefined, 19.29 ,50.907, 488.42 Mil ,481780704,$70.0,$368.1,3.7370892018779345,2.13,0.0005
GRMN,Garmin Ltd.,141.12,116.24149828178696,5.17,6.37,0.8237067622008712, 20.86 ,21.409, 24.63 Bil ,25283299328,$948,"$1,515",1.9166100774140977,73.63,0.0145000005
GRNQ,Greenpro Capital Corp.,1.94,undefined,-0.066,N/A,undefined, -58.67 ,-45.571, 122.78 Mil ,120921072,$-1.57,$6.40,6.928571428571428,0.28,0.0154
GRNV,GreenVision Acquisition Corp,10.19,undefined,None,,undefined, -86.07 ,None, 73.17 Mil ,73256344,$-0.61,$0.33,1.038735983690112,9.81,0.0109
GROW,"U.S. Global Investors, Inc.",7.67,undefined,1.217,N/A,undefined, 203.9 ,-6262.198, 87.67 Mil ,87670776,$-0.19,$7.10,7.989583333333334,0.96,0.026600001
GRPN,"Groupon, Inc.",48.19,173.5260206185567,-10.067,-19.90,3.6008719779737848, -6.76 ,-21.38, 1.17 Bil ,1105268096,$-117,"$1,304",3.223411371237458,14.95,0.141
GRSV,"Gores Holdings V, Inc.",10.1,undefined,None,,undefined,Not Found!,None, 660.38 Mil ,661694848,$,$0.54,1.0455486542443064,9.66,0.0069
GRSVU,"Gores Holdings V, Inc.",10.42,undefined,None,,undefined,Not Found!,None, - ,682694848,$,$0.54,1.045135406218656,9.97,None
GRTS,"Gritstone Oncology, Inc.",9.45,undefined,-2.787,N/A,undefined, -3.36 ,-3.186, 334.21 Mil ,316633248,$-92.62,$54.83,3.7204724409448815,2.54,0.1171
GRTX,"Galera Therapeutics, Inc.",6.52,-7772.900288659795,-173.088,21.20,-1192.1626209600913, -1.33 ,-1.291, 92.85 Mil ,90602448,$-59.99,$77.98,1.0432,6.25,0.0217
GRVY,"GRAVITY Co., Ltd.",119.24,undefined,8.121,N/A,undefined, 8.75 ,-1.936, 662.80 Mil ,-175284355072,$0.0,$77.2,4.257051053195287,28.01,None
GRWG,GrowGeneration Corp.,45.05,4.740206185567011,0.11,20.00,0.10522100300925664, 228.41 ,222.369, 2.51 Bil ,2468419840,$-4.6,$37.7,13.986339646072647,3.221,0.0552
GSAQU,Global Synergy Acquisition Corp,10.055,undefined,None,,undefined,Not Found!,None, - ,325279936,$,$0.50,1.0156565656565657,9.9,None
GSBC,"Great Southern Bancorp, Inc.",56.06,99.27367697594501,4.528,6.00,1.7708468957535677,Not Found!,None, 379.76 Mil ,472765696,$37.7,"$4,896.7",1.7185775597792767,32.62,0.0143
GSEVU,"Gores Holdings VII, Inc.",10.08,undefined,None,,undefined,Not Found!,None, - ,502500000,$,$0.00,1.0413223140495869,9.68,None
GSHD,"Goosehead Insurance, Inc.",115.01,46.34515463917526,0.51,51.60,0.40296630414029444, 179.43 ,97.009, 4.23 Bil ,2173875200,$14.3,$224.2,3.0866881374127755,37.26,0.0429
GSIT,"GSI Technology, Inc.",6.48,-24.336082474226803,-0.87,10.00,-3.7555682830596915, -5.24 ,-5.551, 97.58 Mil ,102810800,$-15.04,$13.11,1.2437619961612285,5.21,0.0183
GSKY,"GreenSky, Inc.",6.05,4.421168384879726,0.136,13.00,0.7307716338644176, 26.49 ,9.852, 1.77 Bil ,594189248,$-482.7,"$1,698.5",1.9453376205787782,3.11,0.1114
GSM,Ferroglobe PLC,4.38,-48.694845360824736,-1.13,20.00,-11.117544602928023, 87.41 ,46.632, 1.14 Bil ,1206782592,$121,$971,10.95,0.4,0.037100002
GSMG,Glory Star New Media Group Hold,4.06,undefined,None,,undefined, 13.28 ,7.257, 247.91 Mil ,243677184,$0.84,$24.12,1.8044444444444443,2.25,0.0011999999
GT,The Goodyear Tire & Rubber Comp,17.95,-142.8551024054983,-5.359,9.13,-7.958501526768707, 227.04 ,18.619, 9.76 Bil ,9700300800,$468,"$13,247",3.132635253054101,5.73,0.061100002
GTBP,"GT Biopharma, Inc.",11.7,undefined,-6.453,N/A,undefined, -14.19 ,-52.231, 354.22 Mil ,353080320,$-7.26,$35.09,5.735294117647058,2.04,0.056700002
GTH,Genetron Holdings Limited,22.08,undefined,None,N/A,undefined, -3.93 ,-2.531, 1.71 Bil ,562301568,$-10.98,$42.41,2.4451827242524917,9.03,None
GTEC,Greenland Technologies Holding ,9.47,undefined,None,14.00,undefined, 12.28 ,13.642, 147.68 Mil ,124734176,$2.70,$81.32,5.77439024390244,1.64,0.0326
GTHX,"G1 Therapeutics, Inc.",22.75,undefined,-2.62,N/A,undefined, -8.02 ,-8.092, 769.99 Mil ,776015872,$-83.74,$51.20,2.156398104265403,10.55,0.2559
GTIM,Good Times Restaurants Inc.,4.67,-57.28164948453608,-0.984,30.00,-12.26587783394777, -53.25 ,13.24, 120.73 Mil ,123385752,$6.8,$81.3,10.377777777777778,0.45,0.0045
GTPAU,"Gores Technology Partners, Inc.",10.21,undefined,None,,undefined,Not Found!,None, - ,70424000,$,$0.42,1.0240722166499499,9.97,None
GTPBU,"Gores Technology Partners II, I",10.09,undefined,None,,undefined,Not Found!,None, - ,100353000,$,$0.44,1.0181634712411705,9.91,None
GTYH,"GTY Technology Holdings, Inc.",5.37,undefined,-0.823,N/A,undefined, -16.65 ,-15.611, 291.07 Mil ,304856064,$-16.00,$122.64,2.486111111111111,2.16,0.0294
GURE,"Gulf Resources, Inc.",5.55,-36.25841924398626,-0.872,19.00,-6.533048512429957, -4.09 ,-35.782," -26,932,000.00 ",-28130876,$-12.41,$17.01,1.825657894736842,3.04,0.0083
GVP,"GSE Systems, Inc.",1.51,-65.65223367697595,-0.52,75.00,-43.47830044832845, -15.24 ,-33.888, 38.54 Mil ,40292560,$0.78,$28.69,1.6777777777777778,0.9,0.0042
GWAC,Good Works Acquisition Corp.,10.05,undefined,None,,undefined, -1441.9 ,None, 216.28 Mil ,215927088,$,$0.13,1.0360824742268042,9.7,0.0038
GWPH,GW Pharmaceuticals Plc,218.75,-471.43550515463915,-1.857,159.40,-2.155133737849779, -148.75 ,-164.442, 6.12 Bil ,6414538240,$-55.4,$198.4,2.5123463879637074,87.07,None
GWGH,"GWG Holdings, Inc",6.84,34.08639175257732,0.791,20.00,4.983390607101947, -12.15 ,None, 2.41 Bil ,3646254592,$-175.3,"$3,217.7",1.0523076923076924,6.5,0.0161
GWRS,"Global Water Resources, Inc.",17.24,1.7410996563573884,0.049,15.00,0.10099185941748194, 29.36 ,29.7, 478.17 Mil ,486074080,$5.44,$251.26,1.768205128205128,9.75,0.0052
GXGX,GX Acquisition Corp.,10.11,undefined,None,,undefined, -86.19 ,None, 363.73 Mil ,363013440,$-1.18,$14.22,1.0326864147088866,9.79,0.0106
GXGXU,GX Acquisition Corp.,11.23,undefined,None,,undefined,Not Found!,None, - ,371167648,$-1.18,$14.22,1.137791286727457,9.87,None
GXIIU,GX Acquisition Corp. II,9.96,undefined,None,,undefined,Not Found!,None, - ,74700000,$,$0.08,1.0246913580246915,9.72,None
GYRO,"Gyrodyne , LLC",12.59,undefined,-2.531,N/A,undefined,Not Found!,-14.611, 20.76 Mil ,45014856,$-2.39,$21.34,0.9163027656477438,13.74,0.0023999999
HA,"Hawaiian Holdings, Inc.",25.14,421.2911092783505,-11.083,-33.64,16.757800687285222, -3.45 ,-6.697, 2.28 Bil ,2231201280,$-416.0,"$3,377.9",2.4384093113482055,10.31,0.0458
HAAC,Health Assurance Acquisition Co,10.33,undefined,None,,undefined,Not Found!,None, 571.09 Mil ,544441280,$,$0.04,1.031968031968032,10.01,None
HAACU,Health Assurance Acquisition Co,10.87,undefined,None,,undefined,Not Found!,None, - ,574208768,$,$0.04,1.0709359605911328,10.15,None
HAFC,Hanmi Financial Corporation,20.38,45.980000000000004,1.843,8.00,2.2561334641805697,Not Found!,None, 502.13 Mil ,243488064,$55.8,"$5,624.8",2.85034965034965,7.15,0.0165
HAIN,"The Hain Celestial Group, Inc.",40.85,18.555601374570447,0.295,33.10,0.4542374877495825, 39.66 ,19.388, 4.43 Bil ,4423476224,$183,$811,1.653846153846154,24.7,0.050300002
HALL,"Hallmark Financial Services, In",4.19,-96.26746391752577,-5.053,4.10,-22.975528381271065, -0.72 ,-1.653, 76.51 Mil ,94360640,$-71.0,"$1,314.6",1.8377192982456143,2.28,0.020599999
HALO,"Halozyme Therapeutics, Inc.",51.11,72.23711340206185,0.91,44.00,1.4133655527697486, 47.99 ,47.62, 7.34 Bil ,6944900096,$53.0,$428.9,3.08821752265861,16.55,0.056999996
HARP,"Harpoon Therapeutics, Inc.",21.18,undefined,-1.994,N/A,undefined, -12.19 ,-11.653, 600.52 Mil ,573904448,$-9.30,$117.75,2.0075829383886252,10.55,0.038399998
HAPP,Happiness Biotech Group Limited,1.79,undefined,0.797,N/A,undefined, 0.54 ,0.496, 5.74 Mil ,4962620,$9.62,$5.88,1.098159509202454,1.63,0.026600001
HAS,"Hasbro, Inc.",98.35,62.21690721649485,1.62,16.90,0.6326070891356874, 21.8 ,17.633, 17.17 Bil ,17503590400,USD851,"USD7,882",1.633720930232558,60.2,0.0385
HAYN,"Haynes International, Inc.",28.61,-62.09670103092783,-1.441,20.00,-2.170454422611948, -324.95 ,-3557.973, 309.35 Mil ,305985696,$39.4,$256.5,1.8711576193590582,15.29,0.0294
HBAN,Huntington Bancshares Incorpora,15.2,10.96476975945017,1.142,-2.15,0.7213664315427745,Not Found!,None, 19.52 Bil ,16887404544,"$1,204","$110,045",2.1745350500715306,6.99,0.048299998
HBANN,Huntington Bancshares Incorpora,26.02,undefined,1.142,,undefined,,None,,27867105280,Not Found!,Not Found!,1.1437362637362638,22.75,None
HBANO,Huntington Bancshares Incorpora,25.43,undefined,1.142,,undefined,,None,,27302086656,Not Found!,Not Found!,1.0622833033961319,23.939,None
HBCP,"Home Bancorp, Inc.",37.14,undefined,3.996,N/A,undefined,Not Found!,None, 170.84 Mil ,74071696,$46.9,"$2,270.0",1.978689397975493,18.77,0.0138
HBIO,"Harvard Bioscience, Inc.",7.02,-5.65044673539519,-0.202,10.00,-0.8049069423639872, 63.8 ,41.877, 329.97 Mil ,328857248,$8.2,$79.6,3.407766990291262,2.06,0.0249
HBMD,"Howard Bancorp, Inc.",16.8,undefined,-0.762,N/A,undefined,Not Found!,None, 477.81 Mil ,499803584,$59.51,"$2,243.36",1.9905213270142181,8.44,0.0166
HBNC,"Horizon Bancorp, Inc.",18.29,undefined,1.55,N/A,undefined,Not Found!,None, 1.03 Bil ,1144157312,$72.9,"$5,194.4",2.3064312736443884,7.93,0.0121
HBP,"Huttig Building Products, Inc.",4.28,-1.1907216494845363,-0.035,14.00,-0.27820599287021874, 29.92 ,12.895, 239.39 Mil ,245004944,$40.9,$209.3,6.294117647058823,0.68,0.0125
HBT,"HBT Financial, Inc.",17.93,undefined,3.478,N/A,undefined,Not Found!,None, 258.97 Mil ,180122496,$29.4,"$3,302.7",1.8333333333333335,9.78,0.0163
HCAP,Harvest Capital Credit Corporat,8.87,-8.001649484536083,-0.392,5.00,-0.9021025348969655,Not Found!,None, 108.25 Mil ,108964560,$27.96,$67.73,2.9765100671140936,2.98,0.0011999999
HCAQ,HealthCor Catalio Acquisition C,9.9,undefined,None,,undefined,Not Found!,None, 256.46 Mil ,255558592,$,$0.03,1.0443037974683544,9.48,0.0004
HCAR,Healthcare Services Acquisition,9.7,undefined,None,,undefined,Not Found!,None, 401.58 Mil ,402029664,$,$0.05,1.0104166666666667,9.6,0.0004
HCARU,Healthcare Services Acquisition,10.01,undefined,None,,undefined,Not Found!,None, - ,414449664,$,$0.05,1.011111111111111,9.9,None
HCAT,"Health Catalyst, Inc",56.42,undefined,-28.305,N/A,undefined, -28.84 ,-40.192, 2.42 Bil ,2409288192,$-36.6,$301.6,2.3885525591634567,23.621,0.15439999
HCCC,Healthcare Capital Corp.,9.75,undefined,None,,undefined,Not Found!,None, 334.47 Mil ,335156256,$,$0.14,1.0182767624020888,9.575,0
HCCCU,Healthcare Capital Corp.,9.97,undefined,None,,undefined,Not Found!,None, - ,342718752,$,$0.02,1.0225641025641026,9.75,None
HCCI,"Heritage-Crystal Clean, Inc.",28.85,18.121649484536082,0.51,15.00,0.6281334310064499, 17.34 ,19.679, 738.43 Mil ,738432256,$21.1,$184.2,2.28968253968254,12.6,0.031600002
HCDI,"Harbor Custom Development, Inc.",3.56,undefined,None,,undefined, -30.13 ,-25.382, 71.83 Mil ,72868712,$2.61,$27.20,1.3587786259541985,2.62,0.0064999997
HCIC,Hennessy Capital Investment Cor,10,undefined,None,,undefined,Not Found!,None, - ,62500000,$,$0.23,1.0416666666666667,9.6,None
HCICU,Hennessy Capital Investment Cor,10.15,undefined,None,,undefined,Not Found!,None, - ,63875000,$,$0.23,1.0325534079348933,9.83,None
HCII,Hudson Executive Investment Cor,9.88,undefined,None,,undefined,Not Found!,None, - ,55462500,$,$0.37,1.0050864699898272,9.83,None
HCIIU,Hudson Executive Investment Cor,10.06,undefined,None,,undefined,Not Found!,None, - ,56418752,$,$0.37,1.0468262226847036,9.61,None
HCKT,"The Hackett Group, Inc.",17.12,5.488659793814434,0.165,13.50,0.3205992870218711, 35.71 ,19.19, 468.57 Mil ,474446304,$42.2,$51.7,1.5493212669683258,11.05,0.021
HCM,Hutchison China MediTech Limite,29.99,49.2618556701031,-0.9,-44.70,1.6426093921341482, -21.46 ,-20.864, 4.07 Bil ,3976780800,$-81.6,$205.2,1.6953080836630863,17.69,None
HCSG,"Healthcare Services Group, Inc.",31.28,36.48900343642612,1.379,9.00,1.1665282428524972, 13.86 ,16.85, 2.09 Bil ,2106130816,$204,$290,1.5600997506234413,20.05,0.18110001
HDSN,"Hudson Technologies, Inc.",2.08,-7.101993127147766,-0.122,30.00,-3.414419772667195, 13.72 ,15.228, 178.73 Mil ,182735600,$10.2,$121.0,2.9714285714285715,0.7,0.024400001
HEC,Hudson Executive Investment Cor,10,undefined,None,,undefined,Not Found!,None, 511.63 Mil ,516321632,$,$0.01,1.0416666666666667,9.6,0.0631
HEAR,Turtle Beach Corporation,30.4,87.79587628865981,2.37,16.00,2.888022246337494, 7.06 ,7.821, 411.91 Mil ,429855840,$45.4,$87.1,5.178875638841567,5.87,0.1
HECCU,Hudson Executive Investment Cor,10.8383,undefined,None,,undefined,Not Found!,None, - ,559703680,$,$0.01,1.1104815573770492,9.76,None
HEES,"H&E Equipment Services, Inc.",39.4,10.159615120274916,0.227,21.10,0.2578582517836273, 8.98 ,16.812, 2.58 Bil ,2353385984,$151,"$1,742",3.333333333333333,11.82,0.0318
HELE,Helen of Troy Limited,223.67,271.16519587628864,9.012,11.40,1.2123449540675488, 18.13 ,17.234, 5.35 Bil ,5797216768,USD396,"USD1,101",1.7127651428133852,130.59,0.1575
HEPA,"Hepion Pharmaceuticals, Inc.",1.76,undefined,-10.333,N/A,undefined, -4.92 ,-4.768, 99.71 Mil ,95893888,$-16.16,$8.13,1.3968253968253967,1.26,0.0304
HERAU,FTAC Hera Acquisition Corp.,10.04,undefined,None,,undefined,Not Found!,None, - ,None,$,$0.02,1.014141414141414,9.9,None
HFBL,"Home Federal Bancorp, Inc. of L",16,undefined,1.357,N/A,undefined,Not Found!,None," -20,586,000.00 ",-22149000,$-9.59,$483.93,1.5238095238095237,10.5,0.0002
HFWA,Heritage Financial Corporation,28.4,38.670103092783506,1.65,7.00,1.3616233483374476,Not Found!,None, 289.00 Mil ,144428320,$63.3,"$5,794.9",1.9385665529010236,14.65,0.0494
HFFG,HF Foods Group Inc.,6.48,undefined,-6.584,,undefined, -1.43 ,24.945, 467.98 Mil ,467933408,$43.5,$219.5,1.2857142857142858,5.04,0.075100005
HGBL,Heritage Global Inc.,2.95,undefined,0.3,N/A,undefined, 13.47 ,31.477, 86.47 Mil ,82625864,$9.14,$14.61,3.5975609756097566,0.82,0.0008
HGEN,"Humanigen, Inc.",17.6,-76.90474226804125,-2.422,12.50,-4.36958762886598, -11.61 ,None, 1.02 Bil ,873552576,$-69.85,$22.76,5.176470588235294,3.4,0.42270002
HGSH,"China HGS Real Estate, Inc.",2.39,undefined,0.068,N/A,undefined, 65.24 ,-120.145, 174.72 Mil ,168609872,$0.37,$195.60,3.621212121212121,0.66,0.001
HHR,HeadHunter Group PLC,41.04,6.2329402061855665,0.452,0.62,0.15187476135929742, 37.16 ,2.134, 2.23 Bil ,7284961792,$47.7,$236.4,2.88,14.25,None
HIBB,"Hibbett Sports, Inc.",78,103.50130584192439,4.36,7.20,1.3269398184862102, 10.35 ,6.913, 1.32 Bil ,1302918784,$135,$404,6.970509383378016,11.19,0.2498
HIFS,Hingham Institution for Savings,294.78,undefined,29.703,N/A,undefined,Not Found!,None, 804.26 Mil ,870585344,$44.06,"$2,564.15",2.1829087677725116,135.04,0.0107
HIHO,Highway Holdings Limited,3.52,undefined,0.164,N/A,undefined, 6.81 ,10.232, 9.09 Mil ,8666810,$0.00,$5.53,1.9555555555555555,1.8,0.0013
HIMX,"Himax Technologies, Inc.",14.02,13.828247422680413,0.273,25.00,0.9863229260114418, 29.05 ,30.817, 2.39 Bil ,2417288192,$96.7,$424.6,4.98932384341637,2.81,None
HIIIU,Hudson Executive Investment Cor,10.02,undefined,None,,undefined,Not Found!,None, - ,124750000,$,$0.28,1.0298047276464541,9.73,None
HJLI,"Hancock Jaffe Laboratories, Inc",6.53,undefined,-7.544,N/A,undefined, -5.64 ,-5.209, 47.24 Mil ,47074808,$-7.86,$3.44,1.1765765765765765,5.55,0.0398
HLAH,Hamilton Lane Alliance Holdings,9.71,undefined,None,,undefined,Not Found!,None, 318.21 Mil ,297749504,$,$0.10,1.0167539267015706,9.55,0.0016
