TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
SSNT,"SilverSun Technologies, Inc.",6.68,undefined,0.172,N/A,undefined,2.8757036,5.41 , 27.49 Mil ,47764820,$0.58,2217634,9356136,-24250100,$7.60,2207184,3.036363636363636,2.9591363636363637,6.5101,2.2,0.0139, 11.09 ,25.962
SSRM,SSR Mining Inc.,15.87,-29.433160159362554,0.916,-26.83,-1.8546414719195057,0.9761044,2.35 , 2.88 Bil ,3640587520,$350,105058000,891107968,-2502559104,"$1,296",475084992,1.1600877192982455,1.1213450292397662,15.34,13.68,0.0369, 4.73 ,5.175
SSSS,SuRo Capital Corp.,12.7,undefined,0.225,N/A,undefined,1.1329654,, 208.00 Mil ,166779120,$118.4,-45539936,165699568,-142432624,$2.2,625171,1.5815691158156913,1.5566625155666254,12.5,8.03,0.038,Not Found!,None
SSTI,"ShotSpotter, Inc.",36.49,undefined,0.109,N/A,undefined,12.366701,8.42 , 404.91 Mil ,539428160,$5.73,-1152000,10940000,-408801408,$26.05,792000,1.2925965285157635,1.271696776478923,35.9,28.23,0.1029, 61.31 ,64.103
SSYS,"Stratasys, Ltd.",23.83,-587.8119521912352,-8.08,33.00,-24.66688846794944,1.7469431,1.05 , 1.03 Bil ,1087764224,USD12.7,59764500,530398016,-958634688,USD261.7,19442000,2.0042052144659377,1.9617325483599661,23.325,11.89,0.143, -27.53 ,-215.016
STAB,,,,Key Error,,,,, 44.73 Mil ,,$,,,,$0.30,,,,,,, -66.87 ,
STAA,STAAR Surgical Company,155.95,14.91529880478088,0.221,30.00,0.09564154411529902,32.182854,71.22 , 6.81 Bil ,6997609472,$32.4,24408124,162344000,-6737801152,$59.8,10129000,3.04352068696331,2.8674863387978142,146.93,51.24,0.0588, 224.06 ,359.423
STAF,"Staffing 360 Solutions, Inc.",2.12,undefined,-1.318,N/A,undefined,None,1.28 , 76.32 Mil ,63270000,$-12.2,-3200625,848000,-82576648,$70.8,40888000,1.2544378698224854,1.237751479289941,2.0918,1.69,0.0456, 6.23 ,-34.498
STBA,"S&T Bancorp, Inc.",28.52,32.85187250996016,1.013,10.00,1.151888937936892,0.93543077,, 196.76 Mil ,760698176,$208.6,None,713353024,-382058048,"$8,307.1",195614000,1.67962308598351,1.634864546525324,27.76,16.98,0.0198,Not Found!,None
STCN,"Steel Connect, Inc. Common Stoc",1.9,-18.777131474103587,-0.579,10.00,-9.882700775843993,6.2339745,-14.02 , 487.15 Mil ,491068608,$29.2,35665624,97582000,-25140504,$639.1,426833984,3.725490196078431,3.7480392156862745,1.9115,0.51,0.0136, 10.61 ,6.466
STEP,StepStone Group Inc.,46.52,undefined,None,N/A,undefined,None,2.84 , 1.72 Bil ,2244020480,$193,-36891248,218580000,-1562866272,$862,75512000,2.047535211267606,2.0294894366197185,46.11,22.72,0.0214, 3.18 ,4.347
STGW,,,,Key Error,6.00,,,, 3.38 Bil ,,$,,,,"$1,994.9",,,,,,, 77.84 ,
STFC,State Auto Financial Corporatio,50.9,85.32669322709165,2.95,8.00,1.6763593954241975,2.3086326,, 2.27 Bil ,833022784,$56,198200000,59100000,-2187531680,"$2,116",122100000,4.217067108533554,4.208898094449047,50.8014,12.07,0.0094, 16.24 ,4.643
STKL,"SunOpta, Inc.",9.28,48.39035856573706,0.717,30.00,5.214478293721666,3.2417772,2.12 , 1.31 Bil ,1496158592,$-42.3,177942256,754000,-1008370992,$402.3,172598000,1.473015873015873,1.480952380952381,9.33,6.3,0.024500001, -92.56 ,32.241
STKS,"The ONE Group Hospitality, Inc.",10.44,-4.778119521912352,-0.281,1.20,-0.4576742837080797,12.43574,2.06 , 438.79 Mil ,482895712,$15.7,13210500,28435000,-278041384,$191.5,166256000,5.6432432432432424,5.4702702702702695,10.12,1.85,0.0215, 13.64 ,42.445
STIM,"Neuronetics, Inc.",7.08,undefined,-1.111,N/A,undefined,1.727709,0.22 , 100.68 Mil ,361498176,$-21.55,-14360500,121277000,-54920712,$50.93,38417000,1.7655860349127184,1.690773067331671,6.78,4.01,0.0495, -4.69 ,-22.41
STNE,StoneCo Ltd.,43.91,11.826270916334664,0.535,4.11,0.26932978629776055,0.9014383,2.68 , 12.85 Bil ,10658070528,$-169.8,-299715744,11200393216,-2247776256,"$4,308.8",6285754880,1.0343934040047114,1.020494699646643,43.32,42.45,0.0444, 30.21 ,7.262
STLD,"Steel Dynamics, Inc.",65.95,239.6937689243029,3.74,28.06,3.634477163370779,2.9390745,4.33 , 15.43 Bil ,14561374208,$-119,-579586880,1245165056,-12653046272,"$5,833",3097425920,2.329565524549629,2.3193217944189333,65.66,28.31,0.023699999, 6.81 ,9.583
STMP,Stamps.com Inc.,328.6,416.1541035856574,10.102,15.00,1.2664458417092435,5.9722266,9.95 , 5.61 Bil ,3246315520,$279.9,265982000,567470976,-5451818624,$435.4,72285000,2.0638110790101747,2.061926893606331,328.3,159.22,0.060100004, 37.76 ,13.298
STRA,"Strategic Education, Inc.",77.8,65.80804780876495,2.589,6.00,0.8458617970278272,1.0607935,2.50 , 1.91 Bil ,1961289088,$112,190471872,265624992,-1594307936,$630,319414016,1.1234657039711191,1.0864981949458483,75.24,69.25,0.0802, 8.35 ,8.84
STOK,"Stoke Therapeutics, Inc.",25.93,undefined,-2.662,N/A,undefined,3.4140875,N/A , 645.31 Mil ,706260352,$-58.85,-34124248,251226000,-643702832,$9.38,1275000,1.1167097329888027,1.0469422911283377,24.31,23.22,0.0735, -9.75 ,-10.669
STRL,Sterling Construction Company I,22.25,60.02581673306774,1.756,11.00,2.697789516092932,2.2722545,2.44 , 878.31 Mil ,926819136,$118,89484872,61402000,-563647856,$728,360840992,1.7208043310131478,1.6821345707656612,21.75,12.93,0.0554, 6.32 ,6.601
STRO,"Sutro Biopharma, Inc.",20.31,25.251529880478092,-1.121,-21.35,1.2433052624558392,2.9822981,9.82 , 683.52 Mil ,623774848,$-84.65,-50417876,251228000,-665498400,$52.29,24680000,2.0873586844809866,2.0369989722507706,19.82,9.73,0.0767, -9.42 ,-9.407
STRR,"Star Equity Holdings, Inc.",2.77,undefined,None,16.00,undefined,None,-0.99 , 46.13 Mil ,59613016,$-14.19,-19992000,3260000,-10324803,$31.57,27739000,1.1939655172413794,1.163793103448276,2.7,2.32,0.055999998, 11.63 ,-20.88
STRM,"Streamline Health Solutions, In",1.74,-7.579920318725101,-0.184,15.00,-4.356276045244311,2.4128685,7.60 , 69.79 Mil ,59444388,$-3.92,-2972000,16727000,-59676160,$6.94,2676000,1.359375,1.3671875,1.75,1.28,0.0135, -22.31 ,-10.075
STRT,STRATTEC SECURITY CORPORATION,36.75,98.66254980079684,2.395,15.00,2.684695232674744,0.80339354,4.28 , 145.28 Mil ,207213344,$26.2,8384625,11335000,-134413256,$97.1,19490000,1.9620928990923652,1.9749065670048052,36.99,18.73,0.0034, 2.64 ,6.274
STRRP,,10.25,,Unexpected error:<class 'TypeError'>,N/A,,None,Not Found!,,,Not Found!,-10476875,13175000,,Not Found!,21023000,,,9.94,6.028,,,
STRS,Stratus Properties Inc.,30.59,undefined,-1.556,N/A,undefined,2.2719722,0.30 , 598.39 Mil ,540923328,$-30.25,-21144750,12560000,-235226032,$406.81,352680000,1.6937984496124032,1.6578073089700998,29.94,18.06,0.043899998, 57.39 ,-51.365
STWO,ACON S2 Acquisition Corp.,9.95,undefined,None,,undefined,None,N/A , 310.75 Mil ,309678240,$,None,321774,-310459474,$0.04,0,1.0268317853457172,1.0247781217750258,9.9301,9.69,0.0113,Not Found!,None
STTK,"Shattuck Labs, Inc.",20.95,undefined,None,N/A,undefined,None,10.90 , 539.34 Mil ,585220864,$-56.07,-43744624,304798016,-534970176,$46.69,0,1.196459166190748,1.1444888635065675,20.04,17.51,0.066, -9 ,-9.77
STSA,"Satsuma Pharmaceuticals, Inc.",4.79,undefined,-11.201,N/A,undefined,0.69893235,N/A , 35.71 Mil ,33306084,$-45.09,-27123124,121164000,-33645344,$7.58,2183000,1.3685714285714285,1.3571428571428572,4.75,3.5,0.0208, -0.77 ,-0.714
STWOU,,10.12,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,321774,,$0.04,0,,,10.12,9.13,,Not Found!,
STX,Seagate Technology Holdings PLC,87.34,160.02675537848606,3.957,14.57,1.8322275632984435,39.810246,2.34 , 22.95 Bil ,23883300864,"$1,128",648249984,1208999936,-17998020608,"$8,044",5138999808,1.8634521015574996,1.7853637721356947,83.68,46.87,0.0461, 11.68 ,12.577
STWOW,,,,Key Error,,,,N/A , - ,,$,,,,$9.57,,,,,,,Not Found!,
STXB,"Spirit of Texas Bancshares, Inc",22.85,34.201498007968134,2.144,0.60,1.4967832826244258,1.1024176,, 351.46 Mil ,381173792,$60.5,None,140099008,-263336960,"$2,707.0",124782000,2.1866028708133975,2.200956937799043,23,10.45,0.0091,Not Found!,None
SUMR,"Summer Infant, Inc.",8.38,5.318565737051794,0.164,10.00,0.6346737156386388,3.209385,1.10 , 59.71 Mil ,73126872,$5.3,14015750,447000,-16971840,$69.1,47232000,1.0607594936708862,1.0,7.9,7.9,0.0306, 7.26 ,7.924
SUMO,"Sumo Logic, Inc.",20.12,undefined,None,N/A,undefined,None,6.96 , 1.73 Bil ,1934882816,$-40.9,13157125,290617984,-1676043648,$157.8,10402000,1.2734177215189872,1.0862974683544302,17.1635,15.8,0.0423, -23.71 ,-25.158
SUNS,SLR Senior Investment Corp.,15.82,60.086294820717136,2.539,5.00,3.798122302194509,0.9729118,, 175.29 Mil ,178815840,$128.97,82898000,207483008,-40955504,$339.21,134328992,1.2861788617886178,1.2560975609756095,15.45,12.3,0.0062,Not Found!,None
SUNW,"Sunworks, Inc.",7.04,-23.901115537848607,-0.737,10.00,-3.3950448207171315,2.3401315,2.43 , 159.56 Mil ,184879504,$-10.57,650125,82409000,-100703928,$33.32,3573000,10.554722638680659,10.134932533733133,6.76,0.667,0.1739, -14.56 ,-16.695
SUPN,"Supernus Pharmaceuticals, Inc.",27.36,36.90485099601594,2.066,1.69,1.3488615130122785,1.8678,2.36 , 1.42 Bil ,1762475648,$118.1,175866000,391100992,-1018663616,$787.5,421988000,1.5906976744186048,1.544186046511628,26.56,17.2,0.22850001, 7.64 ,8.978
SUSB,,26.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,26.02,25.88,,Not Found!,
SURF,"Surface Oncology, Inc.",6.19,undefined,0.529,N/A,undefined,1.6680317,3.90 , 160.93 Mil ,179192592,$30.80,18475624,171016992,-94332976,$57.43,47945000,1.2505050505050506,1.2282828282828282,6.08,4.95,0.12020001, 7.27 ,6.557
SUSC,,27.96,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,27.865,26.59,,Not Found!,
SUSL,,79.06,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,78.53,55.9,,Not Found!,
SV,Spring Valley Acquisition Corp.,9.16,undefined,None,,undefined,None,N/A , 260.88 Mil ,284394432,$,None,1659434,-260540566,$0.07,0,1.0626450116009283,1.0533642691415315,9.08,8.62,0.041300002,Not Found!,None
SVC,Service Properties Trust - Shar,10.89,undefined,None,5.00,undefined,None,-0.27 , 7.97 Bil ,8479097856,$-32,320095744,874454976,-872679488,"$7,601",7133376000,1.6085672082717875,1.5612998522895127,10.57,6.77,0.037100002, 25.48 ,25.18
SVA,None,6.47,34.894103585657376,0.971,12.00,5.39321539190995,0.8606012,1.66 ," -205,952,000.00 ",-23765012,$351.7,346014240,1176256000,533819264,$781.2,136386000,1.0,1.0,6.47,6.47,0.0026, -0.93 ,-0.108
SVBI,Severn Bancorp Inc,12.38,undefined,0.781,N/A,undefined,1.4249336,, 184.08 Mil ,-75759096,$-16.98,None,260424992,102139312,"$1,031.07",30623000,2.0947546531302876,2.05414551607445,12.14,5.91,0.00059999997,Not Found!,None
SVFA,SVF Investment Corp.,9.74,undefined,None,,undefined,None,N/A , 736.98 Mil ,735471104,$,None,1328104,-733738008,$0.72,3242980,1.0072388831437435,1.0072388831437435,9.74,9.67,0.0056,Not Found!,None
SVFAU,,9.9,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1328104,,$0.72,3242980,,,9.9,9.85,,Not Found!,
SVFAW,,,,Key Error,,,,N/A , - ,,$,,,,$0.72,,,,,,,Not Found!,
SVFB,SVF Investment Corp. 2,9.82,undefined,None,,undefined,None,, 288.74 Mil ,286083776,$,None,1638738,-288739662,$8.42,0,1.0144628099173554,1.0144628099173554,9.82,9.68,0, -588.07 ,None
SVFD,,8.38,,Unexpected error:<class 'TypeError'>,,,None,8.60 , 13.87 Mil ,,$-2.04,-537019,370072,,$1.36,797134,,,8.3001,1.75,, -5.58 ,
SVFC,SVF Investment Corp. 3,9.83,undefined,None,,undefined,None,"2,606.26 ", - ,404720256,$-3.45,None,1986135,-401847465,$17.54,0,1.0186528497409326,1.0124352331606217,9.77,9.65,0.0002,Not Found!,None
SVOK,Seven Oaks Acquisition Corp.,9.9,undefined,None,,undefined,None,N/A , 318.62 Mil ,318944576,$,None,935115,-318944693,$0.21,0,1.0356731875719218,1.03358091850612,9.88,9.559,None,Not Found!,None
SVOKU,,10.28,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,935115,,$0.21,0,,,10.25,9.98,,Not Found!,
SVOKW,,,,Key Error,,,,N/A , - ,,$,,,,$0.21,,,,,,,Not Found!,
SVRA,"Savara, Inc.",1.36,undefined,-0.692,N/A,undefined,0.94033724,1.56 , 9.89 Mil ,-16347450,$-40.82,-21530750,192934000,28151648,$31.05,25441000,1.3668341708542715,1.3266331658291457,1.32,0.995,0.0177, -0.23 ,0.394
SVSVU,,9.5,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1659434,,$0.07,0,,,9.5,9.03,,Not Found!,
SVSVW,,,,Key Error,,,,N/A , - ,,$,,,,$41.76,,,,,,,Not Found!,
SVVC,,5.49,,Unexpected error:<class 'TypeError'>,N/A,,0.3677959,, 37.57 Mil ,,$-0.02,-1142497,None,,$6.83,0,,,5.44,2.98,,Not Found!,
SWAGU,,,,Key Error,,,,, - ,,$,,,,$0.21,,,,,,,Not Found!,
SWAV,"ShockWave Medical, Inc.",217.85,-314.6059601593626,-2.082,77.70,-1.444140280740705,37.207592,66.86 , 7.50 Bil ,6596799488,$-53.3,-34498376,174746000,-7437226608,$68.0,24789000,3.391189290161893,3.3527008094645083,215.3775,64.24,0.056999996, -158.54 ,-150.76
SWET,Athlon Acquisition Corp.,9.7,undefined,None,,undefined,66.82758,N/A , - ,332762848,$0.00,None,852144,-333452848,$4.19,0,1.097285067873303,1.096153846153846,9.69,8.84,None,Not Found!,None
SWETU,,10.03,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,852144,,$0.08,0,,,9.96,9,,Not Found!,
SWBI,"Smith & Wesson Brands, Inc.",21.42,undefined,None,15.00,undefined,None,9.42 , 887.33 Mil ,1312257664,$318,322328640,113017000,-903610328,$193,44812000,1.477241379310345,1.4586206896551723,21.15,14.5,0.0953, 2.25 ,3.746
SWETW,,,,Key Error,,,,N/A , - ,,$,,,,$0.17,,,,,,,Not Found!,
SWIR,"Sierra Wireless, Inc.",16.41,-64.0173705179283,-1.554,15.00,-3.901119470927989,1.7725044,1.63 , 494.83 Mil ,630843712,$-64.5,19647500,115485000,-471457144,$246.6,22049000,1.677914110429448,1.6237218813905931,15.88,9.78,0.0147, -12.31 ,-13.024
SWIM,"Latham Group, Inc.",20.49,undefined,None,N/A,undefined,None,4.08 , 2.35 Bil ,2806919680,$0.0,None,76517000,-2114926968,$398.6,238044992,1.1258241758241758,1.0,18.2,18.2,0.12189999, -262.5 ,77.238
SWKH,SWK Holdings Corporation,19.6,51.059282868525905,1.022,20.00,2.6050654524758112,1.0165137,-10.61 , 255.57 Mil ,229064592,$32.71,None,4865000,-243253304,$14.59,11159000,1.5692554043234588,1.5335308246597277,19.1538,12.49,0.0558, 6.89 ,None
SWKS,"Skyworks Solutions, Inc.",177.43,321.4018039840638,7.224,16.88,1.8114287549121557,6.2129493,9.95 , 27.97 Bil ,28976345088,"$1,111",773187520,2974200064,-26301740800,"$2,483",1661299968,1.3498934875228241,1.3473828362751066,177.1,131.44,0.020599999, 14.56 ,15.442
SWSSU,,,,Key Error,,,,N/A , - ,,$,,,,$0.14,,,,,,,Not Found!,
SWTX,"SpringWorks Therapeutics, Inc.",67.84,undefined,-13.84,N/A,undefined,8.763138,84.53 , 2.90 Bil ,3544333056,$-54.66,-14505750,477411008,-2876896576,$23.85,2275000,1.7075257991442236,1.6808457085325952,66.78,39.73,0.1659, -33.42 ,-59.508
SXTC,"China SXT Pharmaceuticals, Inc.",1.075,undefined,-0.657,,undefined,0.9296482,0.33 , 3.94 Mil ,12427414,$-1.41,33836,10353474,-6867510,$18.59,595302,1.1684782608695652,1.173913043478261,1.08,0.92,0.0379, -2.13 ,29.264
SYBT,"Stock Yards Bancorp, Inc.",54.12,97.32326693227093,3.001,10.00,1.7982865286820202,2.7287214,, 1.36 Bil ,921863296,$90.9,None,337060992,-1074910080,"$5,437.0",102565000,1.6545398960562518,1.6230510547233263,53.09,32.71,0.0309,Not Found!,None
SY,So-Young International Inc. - A,5.19,undefined,-0.005,N/A,undefined,0.22103342,4.30 , 176.58 Mil ,-1438915712,$0.0,None,2574678016,2003248704,$106.9,125356000,1.0624360286591608,1.0788126919140224,5.27,4.885,None, -16.82 ,26.524
SYBX,"Synlogic, Inc.",3.18,undefined,-1.548,N/A,undefined,1.1844078,0.79 , 72.07 Mil ,80238520,$-43.61,-24586750,94352000,-71131520,$28.81,22199000,1.7865168539325844,1.696629213483146,3.02,1.78,0.0143, -1.32 ,-1.42
SYNH,"Syneos Health, Inc.",94.41,88.45437450199204,1.88,18.34,0.9369174293188437,3.0364504,1.95 , 12.67 Bil ,11868506112,$444,617404480,264424000,-9447721408,"$4,781",3176293888,1.8782452999104744,1.8702874763752115,94.01,50.265,0.042, 22.31 ,20.2
SYNA,Synaptics Incorporated,183.86,167.66454183266936,4.07,15.00,0.9119141837956561,6.8655925,4.92 , 7.19 Bil ,5398611968,$298,355887488,756200000,-5650545600,"$1,260",931900032,2.468913656505976,2.4439371559017053,182,74.47,0.2447, 25.55 ,23.493
SYNL,Synalloy Corporation,11.58,-100.34997609561754,-2.739,12.40,-8.665801044526557,1.2915962,2.37 , 198.17 Mil ,188858448,$20.8,16215125,398000,-104965360,$132.3,97236000,3.0393700787401574,2.989501312335958,11.39,3.81,0.0013, -54.43 ,27.987
SYPR,"Sypris Solutions, Inc.",3.79,2.285019920318726,0.079,8.00,0.6029076306909567,5.2881846,0.33 , 76.68 Mil ,80287528,$11.37,1868875,9369000,-69304792,$61.97,19234000,4.164835164835165,3.9937362637362637,3.6343,0.91,0.0332, 14.69 ,113.4
SYRS,"Syros Pharmaceuticals, Inc.",5.28,undefined,-1.825,N/A,undefined,3.1471138,-0.96 , 197.68 Mil ,155566208,$-94.86,-44247248,182028992,-131548480,$103.76,65719000,1.32,1.2625,5.05,4,0.104399994, -2.47 ,-1.686
SYTA,"Siyata Mobile, Inc.",3.83,undefined,None,N/A,undefined,None,-1.34 , 15.53 Mil ,19877866,$-14.95,-4258665,14631921,-3632983,$8.34,8992391,1.0758426966292134,1.0617977528089888,3.78,3.56,None, -1.46 ,-2.496
TA,TravelCenters of America Inc.,42.12,-2.8398406374501994,-0.12,5.00,-0.06742261722341404,0.96309876,1.95 , 2.37 Bil ,2286208256,$169,250221376,520028000,-91863072,"$2,872",2372175104,2.4123711340206184,2.391179839633448,41.75,17.46,0.0322, 12.57 ,13.919
SYTAW,,,,Key Error,,,,N/A , - ,,$-14.95,,,,$8.34,,,,,,, -1.46 ,
TAIT,Taitron Components Incorporated,4.23,undefined,0.232,N/A,undefined,1.6093273,14.84 , 17.79 Mil ,28198578,$2.10,1553750,7030000,-17492618,$1.16,163000,1.9227272727272728,1.9045454545454545,4.19,2.2,0.0082, 9.88 ,18.938
TACO,"Del Taco Restaurants, Inc.",8.61,14.84167330677291,0.413,12.00,1.7237715803452858,1.458977,0.86 , 684.50 Mil ,694096256,$41.7,56577124,6580000,-305857056,$525.7,380423008,1.1908713692946056,1.1735822959889348,8.485,7.23,0.0348, 8.72 ,12.444
TACT,TransAct Technologies Incorpora,12.78,-35.97131474103586,-0.72,20.00,-2.8146568654957638,3.955687,8.04 , 128.87 Mil ,115986384,$-5.53,-1717375,8728000,-111320584,$11.54,5652000,2.7249466950959484,2.7206823027718547,12.76,4.69,0.0028, -15.92 ,-13.886
TALKW,,,,Key Error,,,,, - ,,$,,,,$67.94,,,,,,, -18.62 ,
TALK,,,,Key Error,N/A,,,"213,619.60 ", 950.00 Bil ,,$-0.03,,,,$2.67,,,,,,,Not Found!,
TALS,"Talaris Therapeutics, Inc.",14.01,undefined,None,N/A,undefined,None,N/A , 282.83 Mil ,213805712,$0.00,None,266220000,-285221088,$5.46,0,1.2300263388937664,1.1334503950834065,12.91,11.39,0.0278, -14.29 ,-6.576
TANH,Tantech Holdings Ltd.,0.8026,undefined,-0.221,,undefined,0.30450255,2.36 , 1.66 Mil ,12762668,$14.03,9758571,37119196,7018404,$16.80,8682687,1.0423376623376623,1.0287012987012987,0.7921,0.77,0.0661, -0.18 ,5.041
TANNI,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
TANNL,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
TANNZ,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,Not Found!,,,,,,,Not Found!,
TAOP,Taoping Inc.,3,-132.52589641434264,-2.4,23.00,-44.17529880478088,None,-10.09 , 47.99 Mil ,44312240,$-3.45,1420909,882770,-39693934,$29.80,7528748,1.25,1.2375,2.97,2.4,0.0515, -3.45 ,-3.168
TARA,"Protara Therapeutics, Inc.",7.94,undefined,None,N/A,undefined,None,N/A , 9.27 Mil ,-2752818,$-33.18,-17226344,84666000,-1569648,$10.49,7645000,1.2603174603174605,1.2150793650793652,7.655,6.3,0.0254, -0.21 ,0.064
TASK,"TaskUs, Inc.",65.81,undefined,None,30.20,undefined,None,7.72 , 6.67 Bil ,382995840,$0.0,None,135492992,-6491915904,$513.6,243552992,2.468492123030758,2.499249812453113,66.63,26.66,None, -99.06 ,2.968
TARS,"Tarsus Pharmaceuticals, Inc.",23,undefined,None,-25.20,undefined,None,26.28 , 284.21 Mil ,449969984,$-8.10,-34830752,156179008,-301517312,$10.98,677000,1.500815660685155,1.4199021207177815,21.76,15.325,0.032, -89.65 ,-32.093
TATT,TAT Technologies Ltd.,5.79,undefined,-0.585,N/A,undefined,0.6297395,2.03 , 51.38 Mil ,48145260,$-16.24,-5507500,21709000,-29143032,$35.45,19091000,1.4475,1.4273,5.7092,4,0.0031, -658.89 ,-87.378
TAST,"Carrols Restaurant Group, Inc.",3.89,-10.24768764940239,-0.286,11.94,-2.634367004987761,0.7199852,0.96 , 1.51 Bil ,1576980864,$29,42531624,59929000,-139899160,"$1,506",1331500032,1.0263852242744063,1.0145118733509235,3.845,3.79,0.0394, 17.2 ,14.303
TAYD,"Taylor Devices, Inc.",11.44,undefined,0.567,N/A,undefined,0.9749635,6.96 , 24.64 Mil ,24686820,$5.41,15632,17175300,-22410916,$5.13,0,1.3333333333333333,1.3193473193473193,11.32,8.58,0.0019, 66.61 ,30.849
TBCP,Thunder Bridge Capital Partners,9.74,undefined,None,,undefined,None,N/A , 511.16 Mil ,511166656,$0.00,None,537444,-511163324,$25.96,0,1.0198952879581151,1.0146596858638741,9.69,9.55,None, -1643.59 ,None
TBBK,"The Bancorp, Inc.",24.44,57.10270916334663,1.589,12.00,2.3364447284511716,2.2764773,, 915.97 Mil ,1519149952,$194.9,None,7838000,-1350654672,"$5,931.5",153036992,3.0742138364779876,2.9786163522012576,23.68,7.95,0.041199997,Not Found!,None
TBCPU,,9.85,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$0.00,None,537444,,$25.96,0,,,9.8,9.74,, -1643.59 ,
TBIO,"Translate Bio, Inc.",37.48,undefined,-0.8,N/A,undefined,7.8675075,4.11 , 2.22 Bil ,1477846272,$296.0,58252248,654753024,-2159608832,$492.2,60688000,3.146935348446683,3.1393786733837112,37.39,11.91,0.1287, 42.82 ,460.963
TBCPW,,,,Key Error,,,,N/A , - ,,$0.00,,,,$25.96,,,,,,, -1643.59 ,
TBKCP,,28.24,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,385312000,,Not Found!,499712992,,,27.94,24.97,,,
TBK,"Triumph Bancorp, Inc.",81.52,144.57155378486055,4.023,12.00,1.7734488933373473,2.8212519,, 2.06 Bil ,1991552512,$123.3,None,385312000,-1659897856,"$5,223.5",499712992,3.0349962769918095,3.020476545048399,81.13,26.86,0.0469,Not Found!,None
TBLA,,9.06,,Unexpected error:<class 'TypeError'>,N/A,,None,N/A , 1.36 Bil ,,$,None,585243008,,$0.10,67851000,,,8.8,7.75,,Not Found!,
TBLAW,,,,Key Error,,,,N/A , - ,,$,,,,$0.43,,,,,,,Not Found!,
TBLD,,,,Key Error,,,,Not Found!,,,Not Found!,,,,Not Found!,,,,,,,,
TBLT,"ToughBuilt Industries, Inc.",0.5558,undefined,-0.468,N/A,undefined,0.80196905,3.32 , 41.77 Mil ,43260408,$-45.71,-34444540,20225936,-26305404,$9.77,0,1.205639913232104,1.2255965292841646,0.565,0.461,0.0306, -1.84 ,-2.074
TBNK,Territorial Bancorp Inc.,25.29,45.5776892430279,2.08,4.00,1.8022020262169989,0.91817456,, 274.66 Mil ,275564832,$15.82,None,117598000,-123043920,"$1,880.83",165452992,1.315132605304212,1.311492459698388,25.22,19.23,0.0084,Not Found!,None
TBLTW,,,,Key Error,,,,N/A , - ,,$-45.71,,,,$9.77,,,,,,, -1.84 ,
TBSA,,9.64,,Unexpected error:<class 'TypeError'>,,,None,, 238.63 Mil ,,$,None,None,,$11.48,None,,,9.62,2.47,, -825.72 ,
TBPH,"Theravance Biopharma, Inc.",8.55,-473.84458964143437,-4.318,54.10,-55.42041984110343,None,-5.74 , 1.02 Bil ,1025653184,$-267.15,-233934128,264952992,-287308192,$729.63,668313984,1.0714285714285714,1.0526315789473684,8.4,7.98,0.0623, -4.73 ,-3.47
TBSAU,,9.8,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,$11.48,None,,,9.8,9.71,, -825.72 ,
