TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE
MNRO,"Monro, Inc.",20.54,-18.487880597014925,-0.69,24.14,-0.9000915577904054,1.0358248,8.341445874497378,1.44,1113812096,73920496,10468000,-612740128,0.349,501043008,1.6836065573770491,1.6803278688524592,20.5,12.2,0.2232,2.4624028386730563,30019660,USD,United States,623208128,hold,11.962,1.1938123752495011,65.97769516396822,3.2121565318387644,Consumer Cyclical,Auto Parts,66.24,0.19267,7.829668220979644,8.845477506160064
MNSB,"MainStreet Bancshares, Inc.",21.75,-52.38815671641791,-0.91,61.63,-2.408650883513467,0.8484233,undefined,,131981008,N/A,137959008,-25016464,18.494,80502000,1.45,1.4400000000000002,21.6,15.0,0.033,undefined,7496571,USD,United States,162975472,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,80.20,0.093380004,1.5008866211742833,1.4966797936186196
MNTK,"Montauk Renewables, Inc.",1.88,-2.168641791044776,-0.07,29.24,-1.1535328675770085,1.0323998,-9.633009597911244,1.75,333357440,-27763124,7052000,-260390448,0.05,72967000,1.205128205128205,1.1698717948717947,1.825,1.56,0.0399,-0.19516226791756197,142256617,USD,United States,267442448,none,13.138,0.8706428098078197,-6.046243574872885,-3.216087007911109,Basic Materials,Specialty Chemicals,54.73,0.69274,0.1293591569144764,0.12984883130176222
MNST,Monster Beverage Corporation,74.85,34.50125373134329,1.76,15.38,0.4609385936051208,9.503027,45.91136902872512,27.02,71089774592,1592852480,2579330048,-71029443584,2.64,60323000,1.6378555798687087,1.6293216630196934,74.46,45.7,0.0278,1.630315139441148,977021216,USD,United States,73608773632,buy,28.577,2.0195759717314488,31.959043345403046,0.42697452699269267,Consumer Defensive,Beverages - Non-Alcoholic,62.54,0.28587,14.393976487474314,17.607061460580514
MNSBP,"MainStreet Bancshares, Inc. - D",24.4283,undefined,2.633,N/A,undefined,0.95223224,undefined,N/A,151823952,N/A,137959008,N/A,18.494,80502000,1.0709469530907498,1.060938185006576,24.2,22.81,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,N/A,N/A,N/A,N/A
MNTS,Momentus Inc.,0.463,undefined,-6.04,N/A,undefined,N/A,-1.5471714731178512,-36.82,16588165,-9409125,670000,-15777179,0.028,4626000,1.0460912788070493,1.086760054225034,0.481,0.4426,0.0023999999,-0.29925577613382764,31441749,USD,United States,16447179,none,-0.691,-0.03627296587926509,undefined,undefined,Industrials,Aerospace & Defense,36.56,0.00881,-0.3043451130517642,-0.2517839759958656
MNY,MoneyHero Limited,1.31,undefined,-0.54,N/A,undefined,1.4823261,undefined,1.34,30138428,N/A,27924000,-28306916,0.638,1137000,2.377495462794918,2.29491833030853,1.2645,0.551,0.0153,undefined,29999712,USD,Singapore,56230916,none,-2.248,-0.09481231547870098,undefined,undefined,Communication Services,Internet Content & Information,48.99,0.59777,-4.751424645271021,-3.798686408038179
MNYWW,MoneyHero Limited Warrants,0.0587,undefined,N/A,N/A,undefined,0.05895097,undefined,N/A,N/A,N/A,27924000,N/A,0.638,1137000,2.5521739130434784,2.243478260869565,0.0516,0.023,N/A,undefined,N/A,USD,Singapore,N/A,none,N/A,undefined,undefined,undefined,Communication Services,Internet Content & Information,N/A,N/A,N/A,N/A
MNTSW,N/A,0.0163,undefined,-3.716,N/A,undefined,N/A,undefined,N/A,N/A,-9409125,670000,N/A,0.028,4626000,0.9055555555555556,1.0,0.018,0.018,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Industrials,Aerospace & Defense,N/A,N/A,N/A,N/A
MNZL,Manzil Russell Halal USA Broad ,52.0,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0555589387572824,1.0499766559080852,51.725,49.263,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MOB,Mobilicom Limited,6.77,undefined,-1.03,N/A,undefined,3335.0,-25.221769476626303,3.34,13816446976,-3210746,6833201,-72951327,0.003,524997,5.1679389312977095,5.022900763358779,6.58,1.31,N/A,-0.268418915107203,11961698,USD,Israel,79784528,strong_buy,-4211.679,-221.08551181102362,undefined,undefined,Industrials,Aerospace & Defense,59.14,0.15351,N/A,N/A
MOBBW,MOBILICOM LTD C/WTS 31/08/2027 ,3.681,undefined,0.0,N/A,undefined,1715.0,-369.08838369525336,611.78,N/A,-3210746,6833201,-1097409743,0.003,524997,14.1631396691035,13.197383609080415,3.43,0.2599,N/A,-0.00997322094818163,321936716,USD,Israel,1104242944,none,N/A,undefined,undefined,undefined,Industrials,Aerospace & Defense,N/A,N/A,N/A,N/A
MOBX,"Mobix Labs, Inc.",0.4933,undefined,-1.11,N/A,undefined,58.574997,6.032965983793776,-9.27,31083510,4868500,240000,-28600332,0.004,5675000,1.23325,1.16275,0.4651,0.4,0.024500001,0.08176740948401515,59540837,USD,United States,28840332,none,-0.828,-0.030643967431532197,undefined,undefined,Technology,Semiconductors,39.31,0.27872,-1.7804559129095225,-1.8097957055696923
MOBXW,N/A,0.0875,undefined,N/A,N/A,undefined,14.749999,undefined,N/A,N/A,4868500,240000,N/A,0.004,5675000,0.7415254237288136,1.0,0.118,0.118,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Technology,Semiconductors,N/A,N/A,N/A,N/A
MODD,"Modular Medical, Inc.",0.3698,undefined,-0.5,N/A,undefined,2.3972027,-2.351245227926276,N/A,17096926,-11929625,5316000,-20685514,0.084,611000,1.3207142857142857,1.2235714285714285,0.3426,0.28,0.0070999996,-0.15727836280444124,75850389,USD,United States,26001514,none,-0.742,-0.03526615969581749,undefined,undefined,Healthcare,Medical Devices,36.22,0.04205,-2.0806279820498075,-0.5226806885142778
MODL,VictoryShares WestEnd U.S. Sect,47.33,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3971543275475262,1.3860520722635494,46.9539,33.876,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MOFG,"MidWestOne Financial Group, Inc",41.66,undefined,3.35,N/A,undefined,1.4132025,undefined,,684753856,N/A,293036992,-563428864,14.203,121325000,1.6921202274573515,1.6707961007311127,41.135,24.62,0.027,undefined,20632760,USD,United States,856465856,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,66.23,0.02783,5.349862371305218,5.1099898705343785
MOLN,Molecular Partners AG,3.9925,-29.812216417910445,-2.03,9.39,-7.467054832288151,1.3029913,-5.485504561257693,N/A,53339456,-27220124,104521000,-51807448,2.795,1532000,1.1882440476190477,1.193452380952381,4.01,3.36,0.0014,-0.7278273047474445,37399152,CHF,Switzerland,156328448,strong_buy,-0.94,-0.06123778501628664,-10.68874144039176,-2.6772051196973727,Healthcare,Biotechnology,49.60,0.0,-12.484364891954447,-9.823360220335436
MOGO,Mogo Inc.,1.1,undefined,0.23,N/A,undefined,0.4733874,undefined,-1.61,96218184,N/A,14891000,-12256624,0.626,84478000,1.4864864864864866,1.4797297297297296,1.095,0.74,0.0106,undefined,23777844,CAD,Canada,27147624,none,N/A,undefined,undefined,undefined,Technology,Software - Infrastructure,34.47,0.16,-0.062485951188247076,-0.061483049021805146
MOMO,Hello Group Inc.,6.63,20.735902985074627,0.61,32.91,3.127587177235992,0.645981,0.16114020580638613,3.61,-6523632128,4906811392,8737957888,7687179520,27.816,159906000,1.294921875,1.25390625,6.42,5.12,0.025899999,41.1442939818887,119258612,CNY,China,1050778368,buy,-4.813,-0.20299451708140023,1398.6296531112032,210.95469881013622,Communication Services,Internet Content & Information,36.12,0.0,46.29877466132487,55.47139588084349
MOOD,Relative Sentiment Tactical All,38.19,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2945762711864406,1.2813559322033898,37.8,29.5,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MORN,"Morningstar, Inc.",210.71,179.16512686567162,8.79,16.33,0.8502924724297453,5.7489853,19.632073016116003,4.56,9152892928,441437504,514500000,-8330170976,12.509,1042600000,1.0385430528858004,1.0222780817191581,207.41,202.89,0.034,10.732947041661255,41129198,USD,United States,8844670976,none,16.128,0.8964980544747082,218.76789742454764,1.0382416469296551,Financial Services,Financial Data & Stock Exchanges,38.76,0.45289,58.001232354938345,58.5517158722471
MOVE,Movano Inc.,8.64,undefined,-21.97,N/A,undefined,N/A,-0.9301805046766706,-49.49,8297993,-7430500,2000000,-4754406,2.396,3544000,1.8501070663811565,1.7109207708779444,7.99,4.67,0.0995,-9.288519762089889,799966,USD,United States,6754406,none,-0.531,-0.025237642585551334,undefined,undefined,Healthcare,Medical Devices,44.55,0.13605,-157.04214451175568,-60.43772639340131
MPAA,"Motorcar Parts of America, Inc.",12.8,3.4300298507462683,0.12,26.32,0.26797108208955217,0.952669,3.039576887118903,1.45,419649984,82361000,17735000,-228696008,0.907,190954000,2.379182156133829,2.325278810408922,12.51,5.38,0.075100005,4.211112426286615,19558015,USD,United States,246431008,strong_buy,6.016,0.6003992015968064,120.36867772509696,9.4038029472732,Consumer Cyclical,Auto Parts,40.01,0.07056,-3.6101651853938304,-3.690121418808338
MPB,Mid Penn Bancorp,32.34,46.08835820895522,2.42,14.70,1.425119301451924,0.9318945,undefined,,561313088,N/A,266660000,-475732064,11.57,85581000,1.4373333333333336,1.4113333333333333,31.755,22.5,0.0357,undefined,23048496,USD,United States,742392064,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,72.42,0.17412001,4.86229207762453,3.5850253345586967
MPG,Leverage Shares 2X Long MP Dail,7.51,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0330123796423658,1.0,7.27,7.27,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MPLT,"MapLight Therapeutics, Inc.",21.08,undefined,-2.48,N/A,undefined,N/A,undefined,N/A,12677651456,N/A,227168000,-696173248,0.373,6006000,1.722222222222222,1.6348039215686276,20.01,12.24,0.0171,undefined,45373033,USD,United States,923341248,strong_buy,-117.548,-7.65785016286645,undefined,undefined,Healthcare,Biotechnology,64.39,0.50759,N/A,N/A
MPWR,"Monolithic Power Systems, Inc.",949.4,916.8223358208955,39.01,20.13,0.9656860499482784,12.773361,92.7570647979523,45.41,44326174720,490344384,1269484032,-44307318272,26.499,18854000,2.1633322699722006,2.1464704005833295,942.0,438.86,0.045300003,10.235338969252927,47907000,USD,United States,45576802304,none,59.874,2.215914137675796,240.55338071543463,0.25337411071775295,Technology,Semiconductors,50.22,0.03746,2295.3507533115317,453.8365574231001
MQ,"Marqeta, Inc.",4.82,-3.235970149253731,-0.09,35.30,-0.6713631015049234,2.633833,16.352112982422398,2.01,1342736256,120037752,830460032,-1374845312,1.887,7908000,1.3870503597122303,1.3697841726618705,4.76,3.475,0.0438,0.29476312970569796,407234623,USD,United States,2205305344,hold,-36.527,-1.5379789473684211,10.598274320313827,2.1988120996501714,Technology,Software - Infrastructure,55.25,0.0638,0.2720142657148009,0.206104331615823
MQQQ,Tradr 2X Long Innovation 100 Mo,183.475,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.210542168674699,2.1783132530120484,180.8,83.0,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MRAL,GraniteShares 2x Long MARA Dail,6.65,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1687170474516695,1.1212653778558874,6.38,5.69,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MRAM,"Everspin Technologies, Inc.",9.0,undefined,-0.02,N/A,undefined,3.0532503,66.54276042214225,7.48,160234016,3091375,45257000,-156566024,1.98,3668000,2.0761245674740483,2.002306805074971,8.68,4.335,0.0175,0.13525137735351944,22856514,USD,United States,201823024,none,-40.059,-1.4825684678016284,undefined,undefined,Technology,Semiconductors,49.39,0.0614,0.38720187206801204,0.35397835027773417
MRBK,Meridian Corporation,17.36,42.42716417910448,1.77,20.70,2.4439610702249124,1.078035,undefined,,349847232,N/A,42426000,-160281232,3.684,189566000,1.5555555555555556,1.557347670250896,17.38,11.16,0.0128,undefined,11517456,USD,United States,202707232,buy,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,79.57,0.20475,0.13094462976628513,0.1318076961426326
MRCC,Monroe Capital Corporation,6.47,undefined,-0.19,N/A,undefined,0.7937899,15.986682039658442,,345036608,8768625,3526000,-133838592,0.163,211198000,1.1040955631399316,1.0759385665529009,6.305,5.86,0.0068,0.4047118710405172,21666340,USD,United States,137364592,none,N/A,undefined,undefined,undefined,Financial Services,Asset Management,39.62,0.008669999,68.30279761520859,59.23002854614274
MRCY,Mercury Systems Inc,74.49,-24.350388059701498,-0.56,44.47,-0.32689472492551347,2.892712,23.802698454078538,3.47,4472858624,188082000,113839000,-4201350760,1.894,271508000,1.9784860557768924,1.8901726427622845,71.165,37.65,0.0942,3.1294771113329927,60100136,USD,United States,4315189760,buy,56.592,2.970708661417323,136.0785394373429,1.826802784767659,Industrials,Aerospace & Defense,48.97,0.01719,-8.703076503840578,-9.695117519716081
MREO,Mereo BioPharma Group plc,2.19,-14.43544776119403,-0.25,61.84,-6.591528658079466,7.167235,-17.2992852007297,14.26,1622581888,-20145250,48698000,-285478544,0.061,397000,1.489795918367347,1.4285714285714286,2.1,1.47,0.0813,-0.1265948260051591,159131701,USD,United Kingdom,334176544,strong_buy,-36.034,-2.3474918566775242,-7.3098119905396866,-3.337813694310359,Healthcare,Biotechnology,56.26,0.00962,-1.863514225068435,-0.8899856101850552
MRKR,"Marker Therapeutics, Inc.",1.39,-19.95810447761194,-1.17,12.28,-14.358348545044562,1.1514052,-1.6528721102100694,-25.47,3584893,-10881111,17589978,1157563,1.055,0,1.7160493827160492,1.5432098765432098,1.25,0.81,0.034,-0.8409604054746497,12938910,USD,United States,16432415,strong_buy,N/A,undefined,-14.345278319656376,-10.320344114860703,Healthcare,Biotechnology,53.30,0.05493,-0.9424177148893265,-0.8808868594582417
MRNA,"Moderna, Inc.",29.92,-193.86104477611943,-8.06,20.80,-6.479312993854259,1.2526193,-5.891401652139306,3.24,7907410432,-1984375040,4504000000,-7175028224,11.529,734000000,1.3429084380610412,1.3034111310592458,29.04,22.28,0.21180001,-5.078587705717764,390733636,USD,United States,11679028224,hold,-2.429,-0.15824104234527686,-122.15140429498771,-4.082600410928734,Healthcare,Biotechnology,67.16,0.07237,8.424086632121359,8.271824709800528
MRM,MEDIROM Healthcare Technologies,2.085,undefined,0.38,N/A,undefined,10.596283,0.05271660115634013,1.11,4157007104,312530880,32663000,16068904,4.134,3917701888,6.13235294117647,6.102941176470589,2.075,0.34,0.0307,39.5511082707433,7901950,JPY,Japan,16594096,none,27.885,2.8280933062880327,undefined,undefined,Consumer Cyclical,Personal Services,49.11,0.26417,-7704.181508668992,-6703.0752779038
MRNO,Murano Global Investments PLC,0.79,undefined,-2.57,N/A,undefined,0.20824723,-0.04181072380983149,-0.81,10668194816,-1498643584,352739968,292452132,4.447,10960649216,1.201338199513382,1.0,0.6576,0.6576,0.0061000003,-18.89467409349745,79315662,MXN,United Kingdom,60287836,none,-34.843,-3.1026714158504007,undefined,undefined,Real Estate,Real Estate - Development,23.83,0.98297,-88.05141356454482,-92.92304521606634
MRNOW,Murano Global Investments PLC W,0.0343,undefined,N/A,N/A,undefined,0.014465799,undefined,N/A,N/A,-1498643584,352739968,N/A,4.447,10960649216,1.0752351097178683,1.0,0.0319,0.0319,N/A,undefined,N/A,MXN,United Kingdom,N/A,none,N/A,undefined,undefined,undefined,Real Estate,Real Estate - Development,N/A,N/A,N/A,N/A
MRSN,"Mersana Therapeutics, Inc.",28.59,-253.65055970149248,-13.95,13.65,-8.872002787740206,N/A,-3.2627897383197846,-23.23,91090696,-43801248,56391000,-88797688,11.281,2293000,5.487523992322457,5.446257197696737,28.375,5.21,0.0117999995,-8.762440210052514,4998750,USD,United States,145188688,none,-1.374,-0.0895114006514658,-159.32601172979813,-5.572788098279053,Healthcare,Biotechnology,86.06,0.01466,-50.19452375077743,-32.20145282844039
MRVI,"Maravai LifeSciences Holdings, ",3.67,5.6681194029850746,-0.84,-16.72,1.544446703810647,2.1167452,-105.52075461227726,0.70,831414656,-5043875,243574000,-1071769360,1.68,367940992,2.204204204204204,2.141141141141141,3.565,1.665,0.100600004,-0.03477988774326864,145022751,USD,United States,1315343360,buy,-10.267,-0.6688599348534202,0.23468637684674257,0.06394724164761378,Healthcare,Biotechnology,52.66,0.12015,0.025326362064048747,0.02557935348945431
MRUS,Merus N.V.,96.82,-20.761432835820894,-5.28,-3.71,-0.21443330753791465,9.485222,-42.099997717715596,31.60,6727241728,-174430496,635932032,-6715176064,8.385,12317000,2.9171437179873454,2.91443205784875,96.73,33.19,0.0208,-2.29976259498129,75847175,USD,Netherlands,7351108096,hold,-18.242,-1.1884039087947884,-9.042872472355533,-0.09339880677913173,Healthcare,Biotechnology,74.57,0.022850001,-38.20791222334321,-10.818190207031483
MRVL,"Marvell Technology, Inc.",84.26,125.0765671641791,2.84,45.15,1.484412142940649,5.075465,36.57908783783785,6.74,73362767872,1953600000,2714500096,-69762245632,3.201,4777500160,1.7893395625398174,1.7489912932682097,82.36,47.09,0.053600002,2.3035019455252916,848100000,USD,United States,72476745728,buy,29.965,1.1089933382679498,101.44863232475754,1.2039951616989975,Technology,Semiconductors,44.07,0.00347,16.030112140797296,12.25638585057882
MRX,Marex Group plc,38.07,66.51264925373134,3.47,14.85,1.7471145062708522,2.5555186,undefined,0.36,2533030400,N/A,10733700096,7923440640,149.665,10497899520,1.3640272303833751,1.3450376209243997,37.54,27.91,0.0575,undefined,71699922,USD,United Kingdom,2810259456,buy,N/A,undefined,undefined,undefined,Financial Services,Capital Markets,69.79,0.2474,406.03075016993586,521.1238709407834
MSAI,"MultiSensor AI Holdings, Inc.",0.4124,undefined,-0.24,N/A,undefined,1.8410043,-3.11439278983075,-6.29,22080668,-7001500,1064000,-22200756,0.02,28000,1.0182716049382714,1.0385185185185184,0.4206,0.405,0.11,-0.13241746556394116,52874445,USD,United States,23264756,none,-1.961,-0.08256842105263158,undefined,undefined,Technology,Software - Infrastructure,36.47,0.14228,3.6454921817814347,-14.83216012198589
MSAIW,N/A,0.0801,undefined,N/A,N/A,undefined,0.33012554,undefined,N/A,N/A,-7001500,1064000,N/A,0.02,28000,1.1426533523537805,1.0,0.0701,0.0701,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Technology,Software - Infrastructure,N/A,N/A,N/A,N/A
MRTN,"Marten Transport, Ltd.",11.75,2.9788656716417914,0.24,6.62,0.25352048269291844,1.2342141,-16.594919305445966,4.86,899210560,-57720376,49485000,-898597560,0.607,613000,1.2566844919786098,1.2267379679144386,11.47,9.35,0.0366,-0.708048034686375,81520424,USD,United States,948082560,none,6.911,0.7016243654822335,-8.78824993500283,-0.7479361646810918,Industrials,Trucking,70.55,0.29397,16.462271133198406,14.940576334581678
MSBI,"Midland States Bancorp, Inc.",21.37,undefined,-7.38,N/A,undefined,0.9869409,undefined,,1022499840,N/A,170056992,-297399840,7.891,614552000,1.5007022471910112,1.5007022471910112,21.37,14.24,0.0233,undefined,21551721,USD,United States,467456832,hold,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,81.88,0.061160002,12.498543985865684,12.966527493980903
MSBIP,"Midland States Bancorp, Inc. - ",24.65,undefined,N/A,N/A,undefined,1.1261774,undefined,N/A,1088448128,N/A,170056992,N/A,7.891,614552000,1.1189287335451656,1.1205628688152518,24.686,22.03,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,N/A,N/A,N/A,N/A
MSEX,Middlesex Water Company,53.07,26.976679104477615,2.39,5.25,0.5083225759275978,2.0235608,-24.501056849645046,1.14,1389811840,-39720248,3384000,-973104896,0.185,415355008,1.2014942268508038,1.1837219832465473,52.285,44.17,0.0429,-2.1660290135920746,18337819,USD,United States,976488896,none,15.398,1.1380635624538065,-24.448648381029948,-0.46068679821047576,Utilities,Utilities - Regulated Water,56.06,0.01334,-1.0966325903140404,-1.0859787036917754
MSDD,GraniteShares 2x Short MSTR Dai,84.32,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.921783796404388,4.591618024749008,78.6636,17.132,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MSFD,Direxion Daily MSFT Bear 1X Sha,11.79,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1719681908548707,1.1650099403578529,11.72,10.06,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
MSFL,GraniteShares 2x Long MSFT Dail,26.29,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.7561790247160987,1.7287909151636605,25.88,14.97,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A
